MSOA11CD,tenure_all_2011,owned_2011,rented_2011,owned_2011_pct,rented_2011_pct
E02005083,2808,2308,438,0.821937322,0.155982906
E02005084,2579,1951,545,0.756494765,0.211322218
E02005085,2564,1905,580,0.742979719,0.226209048
E02005086,2311,1841,419,0.796624838,0.181306794
E02005087,2804,2349,391,0.837731812,0.139443652
E02005088,3916,1973,1784,0.503830439,0.455566905
E02005089,2533,2037,442,0.804184761,0.174496644
E02005090,2405,2008,328,0.834927235,0.136382536
E02005091,2896,2215,559,0.764848066,0.193024862
E02005093,2505,2132,311,0.851097804,0.124151697
E02005094,3514,2488,902,0.708025043,0.256687536
E02005095,2950,2416,446,0.818983051,0.151186441
E02005096,4009,2473,1347,0.61686206,0.335994013
E02005097,3362,2851,431,0.848007139,0.128197501
E02005098,3914,2591,1204,0.661982626,0.307613694
E02005099,3265,2298,863,0.703828484,0.26431853
E02005100,3785,2568,1048,0.678467635,0.276882431
E02005101,2694,1830,758,0.679287305,0.281365999
E02006832,2468,1971,461,0.798622366,0.186790924
E02005102,2695,2223,403,0.824860853,0.149536178
E02005103,3602,2540,993,0.705163798,0.275680178
E02005104,3388,2017,1324,0.595336482,0.390791027
E02005105,3254,1656,1561,0.508912108,0.479717271
E02005106,3608,2162,1371,0.599223947,0.379988914
E02005107,5068,3720,1294,0.734017364,0.255327545
E02005109,2893,2480,364,0.857241618,0.125820947
E02005110,2853,2480,327,0.869260428,0.114616193
E02005111,3648,2265,1297,0.620888158,0.355537281
E02005112,3047,2287,692,0.750574335,0.227108631
E02005113,2984,2309,617,0.773793566,0.206769437
E02005114,2814,2048,718,0.727789623,0.255152807
E02006879,3842,966,2815,0.251431546,0.732691307
E02006880,3683,1562,2055,0.424110779,0.557969047
E02005115,2441,1147,1253,0.46988939,0.513314215
E02005116,2567,1034,1485,0.402804831,0.578496299
E02005117,2492,1968,486,0.789727127,0.195024077
E02005118,3696,2638,947,0.713744589,0.256222944
E02005119,2438,1671,738,0.685397867,0.302707137
E02005120,2729,2025,636,0.742030048,0.2330524
E02005121,4706,3356,1273,0.713132172,0.270505737
E02005122,2795,2228,524,0.797137746,0.187477639
E02005123,4328,3194,1016,0.737985213,0.234750462
E02005124,3692,1776,1826,0.481040087,0.494582882
E02005125,3120,2070,985,0.663461538,0.315705128
E02005126,3184,2542,600,0.798366834,0.188442211
E02005127,3406,2736,546,0.803288315,0.160305344
E02005128,3449,2502,879,0.72542766,0.25485648
E02005129,4896,3109,1660,0.63500817,0.339052288
E02005130,3358,2258,1010,0.672424062,0.30077427
E02005131,2288,1697,524,0.741695804,0.229020979
E02005132,4393,1247,3081,0.283860687,0.701343046
E02005133,3739,3046,634,0.814656325,0.169564055
E02005134,3079,1258,1784,0.408574212,0.579408899
E02005135,3222,1864,1306,0.578522657,0.405338299
E02005136,3176,2400,734,0.755667506,0.231108312
E02005137,3205,1532,1630,0.47800312,0.508580343
E02005138,3985,2369,1554,0.594479297,0.389962359
E02005139,4214,3468,679,0.822971049,0.161129568
E02005140,3429,2763,628,0.805774278,0.183143774
E02005141,3133,2178,880,0.695180338,0.280880945
E02005142,3108,2377,679,0.764800515,0.218468468
E02005143,3450,2287,1113,0.662898551,0.322608696
E02005144,3440,1674,1721,0.486627907,0.500290698
E02005145,2948,2152,725,0.729986431,0.245929444
E02005146,3130,1841,1239,0.588178914,0.395846645
E02005147,4455,1686,2704,0.378451178,0.606958474
E02005148,3407,2765,597,0.811564426,0.175227473
E02005149,4167,3396,692,0.814974802,0.166066715
E02005150,4288,2740,1416,0.638992537,0.330223881
E02005151,4932,3722,1076,0.754663423,0.218167072
E02005153,3460,2356,1026,0.680924855,0.296531792
E02005154,4333,3306,933,0.762981768,0.215324256
E02005155,3920,2987,792,0.761989796,0.202040816
E02005156,2915,2025,811,0.694682676,0.278216123
E02005157,2677,1677,944,0.626447516,0.352633545
E02005158,2550,2114,392,0.829019608,0.15372549
E02005159,3145,2304,784,0.732591415,0.249284579
E02005160,4210,2477,1551,0.588361045,0.368408551
E02005161,3332,2177,1059,0.653361345,0.317827131
E02006833,4211,2965,1155,0.704108288,0.274281643
E02005162,4198,3039,1087,0.723916151,0.258932825
E02005163,3097,2278,763,0.735550533,0.246367452
E02005164,3318,2134,1114,0.643158529,0.335744424
E02005165,3077,2298,731,0.746831329,0.237569061
E02005166,2839,1262,1513,0.444522719,0.532934132
E02005167,2957,2389,512,0.807913426,0.173148461
E02005168,3097,2267,754,0.731998708,0.243461414
E02005169,4630,1919,2610,0.414470842,0.563714903
E02005170,4028,2824,1133,0.701092354,0.281281033
E02005171,2642,1361,1236,0.515140045,0.467827403
E02005172,3213,2280,848,0.70961718,0.263927793
E02005173,3734,2654,1031,0.710765935,0.276111409
E02005174,2961,1956,875,0.660587639,0.295508274
E02005175,3383,2338,936,0.691102572,0.276677505
E02005921,2248,1770,416,0.787366548,0.185053381
E02005922,3404,2263,1076,0.66480611,0.316098707
E02005923,2301,1296,954,0.563233377,0.414602347
E02005924,4852,2126,2582,0.438169827,0.53215169
E02005925,3139,1576,1511,0.502070723,0.481363492
E02005926,3210,2470,676,0.769470405,0.2105919
E02005927,2219,1613,577,0.726904011,0.260027039
E02005928,2975,2436,465,0.818823529,0.156302521
E02005929,2814,2199,535,0.781449893,0.190120824
E02005930,3123,2183,865,0.699007365,0.276977265
E02005931,3325,2305,835,0.693233083,0.25112782
E02005932,2683,1941,717,0.723443906,0.267238166
E02005933,2950,2126,775,0.720677966,0.262711864
E02005934,3531,2648,824,0.749929199,0.233361654
E02005935,3122,2051,1015,0.656950673,0.325112108
E02005936,3335,2524,691,0.756821589,0.207196402
E02005937,2768,2056,650,0.742774566,0.23482659
E02005938,2149,1665,446,0.774778967,0.20753839
E02005939,2580,2055,468,0.796511628,0.181395349
E02005940,2593,1730,818,0.667180872,0.315464713
E02005941,2835,1573,1168,0.554850088,0.411992945
E02005942,2458,1456,843,0.592351505,0.342961758
E02005943,2516,1668,795,0.662957075,0.315977742
E02005944,2813,1021,1665,0.362957696,0.591894774
E02005945,3772,1988,1694,0.527041357,0.449098621
E02005946,3306,2096,1132,0.63399879,0.342407743
E02005947,2705,657,1805,0.242883549,0.66728281
E02005948,2856,1048,1726,0.366946779,0.604341737
E02005949,2527,765,1702,0.30273051,0.67352592
E02005950,4080,1315,2666,0.322303922,0.653431373
E02005951,2592,1196,1320,0.461419753,0.509259259
E02005952,5317,2450,2654,0.460786158,0.499153658
E02005953,2187,1073,1055,0.490626429,0.482395976
E02005954,3800,2274,1440,0.598421053,0.378947368
E02005955,3936,1909,1881,0.485010163,0.477896341
E02005956,2390,886,1428,0.370711297,0.59748954
E02005957,2692,768,1670,0.285289747,0.620356612
E02005958,2301,1750,523,0.760538896,0.227292482
E02005959,2214,1699,450,0.767389341,0.203252033
E02005960,2422,1848,522,0.76300578,0.21552436
E02005961,2745,2043,646,0.744262295,0.235336976
E02005962,3285,2796,427,0.851141553,0.129984779
E02005963,3226,2316,834,0.717916925,0.258524489
E02005964,2934,2356,508,0.802999318,0.173142468
E02005965,2252,1530,647,0.679396092,0.287300178
E02005966,3173,2301,810,0.725181217,0.255278916
E02005967,2265,1610,609,0.710816777,0.268874172
E02005968,2559,1495,1012,0.584212583,0.395466979
E02005969,3901,2630,1162,0.674186106,0.29787234
E02005970,2384,1413,924,0.592701342,0.387583893
E02005971,2311,1705,562,0.737775855,0.243184768
E02005972,3210,2404,732,0.748909657,0.228037383
E02005973,2616,1721,836,0.657874618,0.319571865
E02005974,2641,1771,820,0.670579326,0.310488451
E02005975,3082,2437,541,0.790720311,0.175535367
E02005976,2278,1765,413,0.774802458,0.181299385
E02005977,2305,1871,396,0.811713666,0.171800434
E02005978,2739,2217,479,0.809419496,0.174881344
E02005979,3728,2866,799,0.768776824,0.214324034
E02005980,4005,2736,1063,0.683146067,0.265418227
E02005981,3544,3045,470,0.859198646,0.13261851
E02005982,2450,1877,541,0.766122449,0.220816327
E02005983,4845,2655,2035,0.547987616,0.42002064
E02005984,2812,2220,510,0.789473684,0.181365576
E02005985,3201,2009,1121,0.62761637,0.350203062
E02005986,3822,2463,1226,0.644427002,0.320774464
E02005987,3156,2244,867,0.711026616,0.274714829
E02005988,2918,2264,610,0.775873886,0.209047293
E02005991,4074,2804,1089,0.688267059,0.26730486
E02005992,3748,2639,1011,0.704108858,0.269743863
E02006886,4365,2711,1495,0.621076747,0.342497136
E02005993,2815,1875,868,0.6660746,0.308348135
E02005994,2445,1705,609,0.697341513,0.249079755
E02005995,2511,1824,577,0.726403823,0.229788929
E02005996,3469,2453,918,0.707120208,0.264629576
E02005997,2419,1854,516,0.76643241,0.213311286
E02005998,2357,1900,428,0.806109461,0.181586763
E02005999,2510,2021,420,0.805179283,0.167330677
E02006000,4790,3477,1164,0.725887265,0.243006263
E02006001,2251,1442,768,0.640604176,0.341181697
E02006002,4380,2781,1423,0.634931507,0.324885845
E02006003,2236,1626,578,0.727191413,0.258497317
E02006004,2446,1660,662,0.678659035,0.270645953
E02006005,3564,2009,1452,0.56369248,0.407407407
E02006006,2321,1452,827,0.625592417,0.356311935
E02006007,2727,2062,600,0.756142281,0.220022002
E02006317,2509,1977,495,0.787963332,0.197289757
E02006318,2685,2087,564,0.777281192,0.210055866
E02006319,2824,1921,845,0.680240793,0.299220963
E02006320,2787,1703,1019,0.61105131,0.365626121
E02006321,2451,1951,464,0.796001632,0.189310486
E02006322,2504,1923,551,0.767971246,0.220047923
E02006323,3063,2047,923,0.668299053,0.301338557
E02006324,2773,2129,581,0.767760548,0.209520375
E02006325,3226,2780,401,0.861748295,0.124302542
E02006326,2722,1953,730,0.717487142,0.268185158
E02006327,2662,2045,580,0.768219384,0.217881292
E02006328,4002,2554,1364,0.63818091,0.340829585
E02006329,2638,1895,682,0.718347233,0.258529189
E02006330,3844,2597,1163,0.675598335,0.302549428
E02006331,2788,2234,518,0.801291248,0.18579627
E02006332,2567,1854,653,0.722243864,0.254382548
E02006333,3765,2461,1214,0.653652058,0.322443559
E02006334,3112,2549,477,0.819087404,0.153277635
E02006335,3187,2609,545,0.818638218,0.171007217
E02006336,2670,1941,684,0.726966292,0.256179775
E02006337,3303,2995,289,0.906751438,0.087496216
E02006338,2638,2237,353,0.847990902,0.133813495
E02006339,3379,2308,942,0.68304232,0.278780704
E02006341,3846,2653,1143,0.689807592,0.297191888
E02006342,3392,2010,1294,0.592570755,0.381485849
E02006343,3239,2699,480,0.833281877,0.148193887
E02006837,4130,3479,622,0.842372881,0.150605327
E02006344,3291,2496,699,0.758432088,0.212397448
E02006345,2411,1616,751,0.670261302,0.311489009
E02006346,3862,3320,475,0.859658208,0.122993268
E02006347,3079,2411,624,0.783046444,0.202663202
E02006348,3456,2686,685,0.777199074,0.198206019
E02006349,3106,2080,881,0.669671603,0.283644559
E02006350,2400,1198,1123,0.499166667,0.467916667
E02006351,3404,2342,988,0.688014101,0.290246769
E02006352,2274,1557,645,0.68469657,0.283641161
E02006353,2612,1729,847,0.66194487,0.324272588
E02006354,3599,2965,576,0.823839956,0.160044457
E02006355,2368,940,1382,0.396959459,0.583614865
E02006356,4977,2346,2471,0.471368294,0.496483826
E02006357,2636,2145,449,0.813732929,0.170333839
E02006358,2472,1465,915,0.59263754,0.370145631
E02006359,2559,1871,652,0.731144979,0.254787026
E02006360,3220,2338,741,0.726086957,0.230124224
E02006361,2247,1643,526,0.731197152,0.234089898
E02006362,2677,2187,441,0.816959283,0.164736645
E02006363,2340,1952,368,0.834188034,0.157264957
E02006364,3177,1603,1435,0.504564054,0.451683979
E02006365,2535,1962,521,0.773964497,0.205522682
E02006366,3112,2769,318,0.889781491,0.10218509
E02006367,2444,1899,521,0.77700491,0.213175123
E02006368,2396,1908,463,0.796327212,0.193238731
E02006369,2866,2236,559,0.780181438,0.195045359
E02006370,2646,1960,624,0.740740741,0.235827664
E02006371,3025,2000,955,0.661157025,0.315702479
E02006372,2703,1628,993,0.602293748,0.367369589
E02006373,3039,2089,838,0.68739717,0.275748602
E02006374,2868,2169,607,0.756276151,0.211645746
E02006375,2381,2073,292,0.870642587,0.122637547
E02006376,3349,2726,550,0.813974321,0.164228128
E02006377,2287,2023,248,0.884564932,0.108439003
E02006378,3325,2733,504,0.821954887,0.151578947
E02006379,2519,1453,966,0.576816197,0.38348551
E02006380,2798,2431,327,0.868834882,0.116869192
E02006381,2767,2337,386,0.844597037,0.139501265
E02006382,2574,1593,942,0.618881119,0.365967366
E02006383,3836,2954,798,0.770072993,0.208029197
E02006384,4197,2556,1546,0.609006433,0.368358351
E02006385,4284,2614,1466,0.610177404,0.342203548
E02006386,3164,2305,817,0.728508217,0.258217446
E02006387,2585,1738,799,0.672340426,0.309090909
E02006388,3553,2515,977,0.707852519,0.274978891
E02006389,2747,2005,704,0.72988715,0.256279578
E02006390,3134,2322,782,0.74090619,0.249521378
E02006391,2336,1834,451,0.78510274,0.193065068
E02006392,3587,2274,1219,0.633955952,0.339838305
E02006393,2709,1531,1112,0.565153193,0.410483573
E02006394,3333,1705,1553,0.511551155,0.465946595
E02006395,3800,2553,1165,0.671842105,0.306578947
E02006396,2426,1901,461,0.783594394,0.190024732
E02006397,2323,1743,476,0.750322858,0.204907447
E02006398,3348,2057,1178,0.614396655,0.351851852
E02006399,4574,3424,1044,0.748578924,0.228246611
E02006400,2374,1700,623,0.716090986,0.262426285
E02006401,3958,2893,989,0.730924709,0.249873674
E02006402,3869,3224,583,0.833290256,0.150684932
E02006403,2622,1468,1042,0.559877956,0.39740656
E02006404,2476,1451,912,0.586025848,0.368336026
E02006405,3995,3267,666,0.817772215,0.166708385
E02006406,3528,2041,1403,0.578514739,0.397675737
E02006407,3584,2802,724,0.781808036,0.202008929
E02006408,3486,2612,795,0.749282846,0.228055077
E02006409,2712,1768,877,0.651917404,0.323377581
E02006410,3163,1955,1125,0.618084097,0.355674992
E02006411,3033,2553,437,0.841740851,0.144081767
E02006412,2831,2256,514,0.796891558,0.181561286
E02006413,2496,1976,490,0.791666667,0.196314103
E02006414,2539,2007,462,0.790468688,0.181961402
E02006415,3047,2515,468,0.825402035,0.153593699
E02006416,3398,2766,562,0.81400824,0.165391407
E02006417,2332,1733,568,0.743138937,0.243567753
E02006418,2778,2398,361,0.863210943,0.129949604
E02006419,3079,1664,1337,0.540435206,0.434231893
E02006420,2788,2335,416,0.837517934,0.149210904
E02006421,2998,2614,334,0.87191461,0.111407605
E02006422,2344,2016,306,0.860068259,0.130546075
E02006423,4111,2573,1393,0.625881781,0.338846996
E02006424,2360,2088,247,0.884745763,0.104661017
E02006425,2354,1723,593,0.731945624,0.25191164
E02006426,2266,1865,348,0.823036187,0.153574581
E02006427,2738,1994,697,0.728268809,0.254565376
E02006429,3149,2373,644,0.753572563,0.204509368
E02006430,3473,2626,770,0.756118629,0.221710337
E02006431,4265,3213,938,0.753341149,0.21992966
E02006432,2193,1789,373,0.815777474,0.170086639
E02006433,3760,2962,735,0.787765957,0.195478723
E02006434,2358,1663,664,0.705258694,0.281594572
E02006435,2361,1682,633,0.712409996,0.268106734
E02006436,2386,1714,622,0.718357083,0.260687343
E02006437,3199,2405,725,0.751797437,0.226633323
E02006438,3151,2491,571,0.790542685,0.181212314
E02006790,3047,2384,601,0.782408927,0.19724319
E02006439,2490,1907,514,0.765863454,0.206425703
E02006440,2844,2260,556,0.794655415,0.195499297
E02006441,3296,1882,1290,0.570995146,0.391383495
E02006442,2290,1955,293,0.85371179,0.127947598
E02006443,3141,1930,1127,0.614453996,0.358802929
E02006444,2718,2001,673,0.736203091,0.247608536
E02006445,2995,2056,850,0.686477462,0.283806344
E02006446,2730,2119,551,0.776190476,0.201831502
E02006447,2412,1956,406,0.810945274,0.168325041
E02006448,2818,2176,606,0.77217885,0.215046132
E02006449,2894,2087,696,0.721147201,0.240497581
E02006450,2563,1930,507,0.7530238,0.19781506
E02006451,4372,3248,991,0.742909424,0.226669716
E02006453,3235,2480,620,0.766615147,0.191653787
E02006454,2766,2049,658,0.740780911,0.237888648
E02006455,2445,1718,675,0.702658487,0.27607362
E02006839,3271,2541,632,0.776826659,0.193213085
E02006456,3174,2437,693,0.767800882,0.218336484
E02006457,3615,2979,604,0.82406639,0.167081604
E02006458,3498,2820,635,0.806174957,0.181532304
E02006459,3618,1706,1826,0.471531233,0.504698729
E02006460,3945,2590,1246,0.65652725,0.315842839
E02006461,2696,1994,654,0.739614243,0.242581602
E02006462,3339,2415,816,0.72327044,0.244384546
E02006463,4393,2444,1847,0.556339631,0.420441612
E02006464,2882,2081,753,0.722068008,0.261276891
E02006465,2509,1966,516,0.783579115,0.205659625
E02006466,3355,2286,1010,0.681371088,0.301043219
E02006467,2443,2111,290,0.864101515,0.118706508
E02006534,3544,2816,692,0.794582393,0.195259594
E02006535,2829,2527,266,0.893248498,0.094026158
E02006536,2875,2418,375,0.841043478,0.130434783
E02006537,4304,2457,1760,0.570864312,0.408921933
E02006538,4059,2888,1079,0.711505297,0.265829022
E02006539,3132,2289,800,0.730842912,0.255427842
E02006540,2589,1840,721,0.710699112,0.278485902
E02006541,3625,2648,909,0.730482759,0.250758621
E02006542,2629,1858,670,0.706732598,0.254849753
E02006543,2432,1863,509,0.766036184,0.209292763
E02006544,4128,3355,700,0.812742248,0.169573643
E02006545,3458,2161,1170,0.624927704,0.338345865
E02006546,4201,3124,970,0.743632468,0.230897405
E02006547,2300,1739,494,0.756086957,0.214782609
E02006548,4133,3256,784,0.787805468,0.189692717
E02006549,2864,2606,235,0.909916201,0.082053073
E02006550,4118,3349,715,0.813258864,0.173627975
E02006551,4049,3413,576,0.842924179,0.142257347
E02006552,3462,1632,1751,0.471403813,0.505777008
E02006553,3139,2517,551,0.801847722,0.175533609
E02006554,3140,2564,520,0.81656051,0.165605096
E02006555,3164,1827,1266,0.577433628,0.400126422
E02006556,3659,3223,413,0.88084176,0.112872369
E02006557,2828,1571,1188,0.555516266,0.420084866
E02006558,4850,2166,2562,0.446597938,0.528247423
E02006559,3831,3455,347,0.901853302,0.090576873
E02006560,4321,3575,676,0.827354779,0.156445267
E02006561,2636,1924,629,0.729893778,0.23861912
E02006562,2387,1900,411,0.795978215,0.172182656
E02006563,2392,1689,619,0.706103679,0.258779264
E02006564,3424,2155,1164,0.629380841,0.339953271
E02006565,3502,2139,1157,0.610793832,0.330382638
E02006566,3356,2299,920,0.685041716,0.274135876
E02006567,3149,2350,701,0.746268657,0.222610352
E02006568,4791,2077,2534,0.433521186,0.52890837
E02006569,3197,2270,858,0.710040663,0.268376603
