MSOA11CD,residents_all_2011,migrants_2011,migrants_2011_pct
E02001256,10137,752,0.074183684
E02001257,9106,510,0.056007028
E02001258,7232,443,0.061255531
E02001259,10177,953,0.093642527
E02001260,7632,350,0.045859539
E02001261,8277,686,0.082880271
E02001262,8461,600,0.070913604
E02001263,8054,458,0.056866153
E02001264,8149,490,0.060130077
E02001265,8108,454,0.05599408
E02001266,6649,584,0.087832757
E02001267,7422,732,0.098625707
E02001268,7196,440,0.061145081
E02001269,8266,701,0.084805226
E02001270,7861,763,0.097061443
E02001271,6547,417,0.063693295
E02001272,7850,597,0.076050955
E02001273,8882,1144,0.12879982
E02001274,7874,436,0.055372111
E02001275,8395,492,0.058606313
E02001276,7931,536,0.067582903
E02001277,8823,759,0.086025162
E02001278,8117,635,0.078230873
E02001279,8426,536,0.063612628
E02001280,8268,558,0.067489115
E02001281,7753,538,0.069392493
E02001282,9008,1047,0.116230018
E02001283,8645,794,0.091844997
E02001284,8082,684,0.084632517
E02001285,7831,731,0.093346954
E02001286,7894,523,0.06625285
E02001287,5685,290,0.051011434
E02001288,7547,451,0.059758845
E02001289,10082,409,0.040567348
E02001290,6086,368,0.060466645
E02001291,7675,450,0.058631922
E02001292,7864,599,0.076169888
E02001293,6158,385,0.062520299
E02001294,7832,731,0.093335036
E02001295,7330,641,0.08744884
E02001296,8933,644,0.072092242
E02001297,6703,422,0.062956885
E02001298,8131,537,0.066043537
E02001299,8850,667,0.075367232
E02001300,7922,575,0.072582681
E02001301,8099,851,0.105074701
E02001302,7846,494,0.062962019
E02001303,8530,659,0.077256741
E02001304,12240,607,0.049591503
E02001305,8197,422,0.05148225
E02001306,7302,314,0.043001917
E02001307,11264,424,0.037642045
E02001308,5992,473,0.078938585
E02001309,7669,627,0.081757726
E02001310,8988,794,0.088340009
E02001311,8317,570,0.068534327
E02001312,7790,655,0.084082157
E02001313,7893,591,0.074876473
E02001314,8026,479,0.059681037
E02001315,7689,474,0.061646508
E02001316,6546,670,0.102352582
E02001317,8444,636,0.075319754
E02001318,7869,338,0.042953361
E02001319,7356,462,0.062805873
E02001320,7663,548,0.071512462
E02001321,8398,394,0.046915932
E02001322,7448,390,0.05236305
E02001323,7535,559,0.074187127
E02001324,8473,499,0.058892954
E02001325,7775,451,0.058006431
E02001326,7702,441,0.057257855
E02005176,8832,537,0.06080163
E02005177,5797,478,0.082456443
E02005178,8945,498,0.055673561
E02005179,8907,672,0.075446278
E02005180,7006,430,0.061375963
E02005181,6181,572,0.09254166
E02005182,5875,566,0.096340426
E02005183,6086,330,0.054222806
E02005184,5024,196,0.039012739
E02005185,8408,851,0.10121313
E02005186,6037,370,0.06128872
E02006881,9961,644,0.064652143
E02005189,5300,417,0.078679245
E02005190,6234,376,0.060314405
E02005191,8320,503,0.060456731
E02005192,7347,664,0.090377025
E02005193,8487,434,0.051137033
E02005194,8139,690,0.084777
E02005195,7720,887,0.114896373
E02005196,7438,861,0.115756924
E02005197,6823,582,0.085299722
E02005198,8181,861,0.105243858
E02005199,7149,336,0.04699958
E02005200,8597,762,0.088635571
E02005201,7959,419,0.052644805
E02005202,9461,522,0.055173872
E02005203,7158,533,0.07446214
E02005204,10318,611,0.059216903
E02005205,6859,700,0.102055693
E02005206,6816,582,0.085387324
E02005207,8057,803,0.099664888
E02005208,9955,1177,0.118232044
E02005209,7816,486,0.062180143
E02005210,10232,860,0.084050039
E02005211,8546,920,0.107652703
E02005212,10800,605,0.056018519
E02005213,11714,825,0.070428547
E02005214,6625,376,0.056754717
E02005215,11836,798,0.067421426
E02005216,5398,472,0.087439793
E02005217,12126,761,0.062757711
E02005218,7450,558,0.074899329
E02005219,8466,621,0.073352232
E02005220,6319,358,0.056654534
E02005221,9955,537,0.053942742
E02005222,6009,386,0.064236978
E02005223,7253,446,0.061491796
E02005224,5190,445,0.085741811
E02005225,5231,376,0.071879182
E02005226,7813,848,0.108537054
E02005228,5789,461,0.079633788
E02005229,5631,685,0.12164802
E02005230,6565,489,0.07448591
E02005231,8007,675,0.084301236
E02005233,6069,811,0.133629923
E02005234,7546,2242,0.297111052
E02005235,5367,1659,0.309111235
E02005236,12755,812,0.063661309
E02005237,9839,1386,0.140867974
E02005238,5739,677,0.117964802
E02005239,11690,3183,0.272284003
E02006871,11927,692,0.058019619
E02005240,5445,394,0.072359963
E02005241,5551,394,0.070978202
E02005242,6183,411,0.066472586
E02005243,5089,446,0.087640008
E02005244,5827,529,0.09078428
E02005245,6945,420,0.060475162
E02005246,5180,465,0.08976834
E02005247,9944,599,0.060237329
E02005248,6489,363,0.055940823
E02005249,9452,780,0.082522218
E02005250,7702,362,0.047000779
E02005251,6916,444,0.064198959
E02005252,8729,415,0.047542674
E02005253,5886,313,0.05317703
E02005254,6372,315,0.049435028
E02005255,8865,522,0.058883249
E02005256,7058,517,0.073250213
E02005257,5951,471,0.079146362
E02005258,8070,665,0.082403965
E02005259,10244,655,0.063939867
E02005260,6837,440,0.064355712
E02005261,10003,614,0.061381586
E02005262,6197,597,0.096336937
E02005263,7093,1234,0.173974341
E02005264,12533,2944,0.234899864
E02005265,10850,908,0.083686636
E02005266,8187,1186,0.144863808
E02005267,6892,2162,0.31369704
E02005268,9270,701,0.07562028
E02005269,9894,1892,0.191227006
E02005270,7400,461,0.062297297
E02005271,7540,499,0.066180371
E02005272,7225,440,0.060899654
E02005273,5751,350,0.060858981
E02005274,6627,449,0.067753131
E02005275,5392,375,0.069547478
E02005276,8261,470,0.056893839
E02005277,8936,517,0.057855864
E02005278,7711,408,0.052911425
E02005279,10264,677,0.065958691
E02005280,10107,686,0.067873751
E02005281,8251,614,0.074415222
E02005284,5805,407,0.070111972
E02005285,6263,413,0.065942839
E02005286,7500,478,0.063733333
E02006884,12081,688,0.056948928
E02005287,5354,217,0.040530445
E02005288,6054,307,0.050710274
E02005289,6176,344,0.055699482
E02005290,7210,450,0.062413315
E02005291,5700,378,0.066315789
E02005292,5817,484,0.083204401
E02005293,5593,473,0.084569998
E02005294,6331,517,0.081661665
E02005295,7432,453,0.060952637
E02005296,5790,343,0.059240069
E02005297,8206,323,0.039361443
E02005298,7177,451,0.062839627
E02005299,7211,685,0.09499376
E02005300,5228,329,0.062930375
E02005301,6438,409,0.063529046
E02005302,6971,587,0.084205996
E02005303,6369,499,0.078348249
E02005304,8583,314,0.036583945
E02005305,7305,491,0.067214237
E02005306,7048,360,0.05107832
E02005307,9182,364,0.039642779
E02005308,6670,351,0.052623688
E02005309,8381,614,0.073260947
E02005310,7961,1607,0.201859063
E02005311,5576,492,0.088235294
E02005312,5927,292,0.049266071
E02005313,8794,497,0.056515806
E02005314,6458,399,0.061783834
E02005315,8068,423,0.052429351
E02005316,6266,404,0.064474944
E02005317,7090,424,0.059802539
E02005318,7376,328,0.044468547
E02005319,8340,618,0.074100719
E02005320,5906,322,0.054520826
E02005321,6381,323,0.050619025
E02005322,9921,528,0.053220441
E02005323,6863,435,0.06338336
E02005324,6117,502,0.082066372
E02005325,8968,514,0.057314897
E02005326,8559,583,0.068115434
E02005327,5874,297,0.050561798
E02005328,7484,456,0.060929984
E02005329,8757,522,0.059609455
E02005330,8881,490,0.055173967
E02005331,7627,547,0.071718893
E02005332,8071,460,0.056994177
E02001327,7451,414,0.055563012
E02001328,10145,488,0.048102514
E02001329,7603,472,0.062080758
E02001330,8706,502,0.057661383
E02001331,10062,482,0.047903001
E02001332,6644,384,0.057796508
E02001333,8200,576,0.070243902
E02001334,5780,320,0.055363322
E02001335,7668,349,0.045513824
E02001336,6833,392,0.057368652
E02001337,5933,362,0.061014664
E02001338,5935,331,0.055770851
E02001339,6739,295,0.043775041
E02001340,8997,347,0.038568412
E02001341,6857,323,0.047105148
E02001342,7172,257,0.035833798
E02001343,7118,294,0.041303737
E02001344,5343,270,0.050533408
E02001345,5637,181,0.032109278
E02001346,7070,341,0.048231966
E02001347,7653,481,0.062851169
E02001348,7222,483,0.066878981
E02001349,7966,576,0.072307306
E02001350,7856,482,0.061354379
E02001351,8894,868,0.097593884
E02001352,7416,1079,0.145496224
E02001353,7572,350,0.046222927
E02001354,7613,487,0.063969526
E02001355,6664,562,0.084333733
E02001356,5584,419,0.075035817
E02001357,6982,449,0.064308221
E02001358,7069,715,0.101145848
E02001359,5751,319,0.055468614
E02001360,8358,747,0.089375449
E02001361,7618,555,0.072853767
E02001362,7401,364,0.049182543
E02001363,7788,722,0.092706728
E02001364,5311,513,0.096591979
E02001365,9049,1207,0.133384904
E02001366,8985,837,0.093155259
E02001367,9304,509,0.054707653
E02001368,5847,432,0.073884043
E02001369,7655,889,0.116133246
E02001370,6186,670,0.108309085
E02001371,7447,478,0.064186921
E02001372,6221,437,0.070245941
E02001373,9253,918,0.099211067
E02001374,8199,1390,0.16953287
E02001375,7195,444,0.061709521
E02001376,8469,1313,0.155036014
E02001377,11467,3559,0.310368885
E02001378,7972,786,0.098595083
E02001380,7526,392,0.052086102
E02001381,9286,1774,0.191040276
E02001382,7098,369,0.051986475
E02001383,7501,2013,0.268364218
E02001384,10762,3789,0.352072106
E02001385,8157,1045,0.128110825
E02001386,7545,450,0.059642147
E02001387,8025,751,0.093582555
E02001388,8860,2635,0.297404063
E02001389,6232,1403,0.22512837
E02001390,8756,813,0.092850617
E02001391,5970,267,0.044723618
E02001392,5717,392,0.06856743
E02001393,7753,816,0.105249581
E02001394,10143,2970,0.292812777
E02001395,6056,491,0.081076618
E02001396,8035,1146,0.142626011
E02001397,7631,612,0.080199188
E02001398,7758,1424,0.183552462
E02001399,7276,506,0.069543705
E02001400,6614,452,0.068339885
E02001401,7872,635,0.08066565
E02001402,8384,889,0.106035305
E02001403,6035,644,0.106710853
E02001404,7260,513,0.070661157
E02001405,9609,576,0.059943803
E02006932,9949,4699,0.472308775
E02006933,5436,1553,0.285688006
E02006934,5202,2191,0.42118416
E02001429,6751,324,0.04799289
E02001430,7142,372,0.05208625
E02001431,7288,692,0.094950604
E02001432,8398,1104,0.131459871
E02001433,7642,530,0.069353572
E02001434,7210,544,0.075450763
E02001435,8058,822,0.102010424
E02001436,8704,626,0.071920956
E02001437,9586,727,0.075839766
E02001438,7500,416,0.055466667
E02001439,6291,350,0.055635034
E02001440,5811,228,0.039235932
E02001441,6564,282,0.042961609
E02001442,5887,364,0.061831153
E02001443,5664,282,0.049788136
E02001444,5730,277,0.048342059
E02001445,7021,276,0.03931064
E02001446,6837,294,0.043001316
E02001447,5964,312,0.052313883
E02001448,6930,304,0.043867244
E02001449,9241,455,0.049237096
E02001450,8187,479,0.05850739
E02001451,6205,326,0.052538276
E02001452,6623,408,0.061603503
E02001453,8676,347,0.03999539
E02001454,7371,527,0.071496405
E02001455,7197,289,0.04015562
E02001456,7521,571,0.075920755
E02001457,6771,409,0.060404667
E02001458,7668,538,0.070161711
E02001459,7267,358,0.049263795
E02001460,7528,658,0.087407014
E02001461,6326,263,0.041574455
E02001462,7529,725,0.096294329
E02001463,6850,394,0.057518248
E02001464,6867,626,0.091160623
E02001465,6395,556,0.086942924
E02001466,8590,609,0.070896391
E02001406,7779,289,0.037151305
E02001407,6179,254,0.041106975
E02001408,5753,221,0.03841474
E02001409,9815,422,0.042995415
E02001410,5837,336,0.057563817
E02001411,5871,354,0.060296372
E02001412,8823,501,0.056783407
E02001413,9682,391,0.040384218
E02001414,5355,230,0.042950514
E02001415,6592,493,0.074787621
E02001416,5926,419,0.070705366
E02001417,7187,729,0.101433143
E02001418,5235,462,0.088252149
E02001419,6818,737,0.108096216
E02001420,10206,716,0.070154811
E02001421,10509,746,0.070986773
E02001422,6362,432,0.067903175
E02001423,6324,370,0.058507274
E02001424,13529,1018,0.075245768
E02001425,10460,466,0.044550669
E02001426,5400,275,0.050925926
E02001427,10213,604,0.059140311
E02001428,5453,232,0.042545388
E02001467,7547,657,0.087054459
E02001468,7841,632,0.080601964
E02001469,7829,438,0.055945842
E02001470,8593,491,0.057139532
E02001471,7525,617,0.081993355
E02001472,7064,471,0.066676104
E02001473,7660,549,0.071671018
E02001474,7100,637,0.08971831
E02001475,6168,362,0.058690013
E02001476,7626,748,0.098085497
E02001477,7510,526,0.070039947
E02001478,7909,452,0.057150082
E02001479,6173,299,0.048436741
E02001480,7738,586,0.075730163
E02001481,8109,534,0.065852756
E02001482,7723,815,0.10552894
E02001483,7396,290,0.039210384
E02001484,7663,434,0.056635782
E02001485,6382,373,0.058445628
E02001486,8248,821,0.099539282
E02001487,9284,911,0.098125808
E02001488,8480,704,0.083018868
E02001489,8293,352,0.042445436
E02001490,8743,413,0.04723779
E02001491,6833,506,0.074052393
E02001492,7846,567,0.072266123
E02001493,7970,761,0.095483061
E02001494,7113,338,0.047518628
E02001495,7789,508,0.065220182
E02001496,6026,290,0.048124793
E02001497,7971,657,0.082423786
E02001498,7568,374,0.049418605
E02001499,6691,320,0.047825437
E02001500,7485,398,0.053173013
E02001501,7971,434,0.054447372
E02001502,8342,594,0.071205946
E02001503,7518,464,0.061718542
E02001504,7329,368,0.050211489
E02001505,6428,327,0.050871189
E02001506,8980,398,0.044320713
E02001507,7296,276,0.037828947
E02001508,8023,400,0.049856662
E02002684,9688,591,0.061003303
E02002685,8071,583,0.072233924
E02002686,7904,661,0.083628543
E02002687,6032,708,0.117374005
E02002688,5662,683,0.120628753
E02002689,5891,384,0.065184179
E02002691,8074,517,0.064032698
E02002692,8805,561,0.063713799
E02002693,6842,425,0.06211634
E02002694,10943,626,0.05720552
E02002695,8099,462,0.05704408
E02002696,6008,521,0.08671771
E02002697,7593,433,0.057026208
E02002698,7586,417,0.054969681
E02002699,9442,519,0.054967168
E02002700,6308,532,0.084337349
E02002701,8541,491,0.057487414
E02002702,9796,1040,0.106165782
E02002703,9198,774,0.084148728
E02002704,7241,351,0.048473968
E02002705,6330,366,0.057819905
E02002706,6907,485,0.070218619
E02002707,7617,692,0.090849416
E02002708,7120,1541,0.216432584
E02002709,7534,425,0.056410937
E02002710,7550,478,0.063311258
E02002711,7584,456,0.060126582
E02002712,7511,445,0.059246439
E02002714,7707,421,0.054625665
E02002715,12472,902,0.072322001
E02002716,8570,490,0.057176196
E02002717,7606,585,0.076912963
E02002718,7844,444,0.056603774
E02002719,5925,437,0.073755274
E02002720,6994,519,0.074206463
E02002721,6379,454,0.07117103
E02002722,8744,441,0.050434584
E02002723,8439,657,0.077852826
E02002724,8789,641,0.072932074
E02002725,6599,354,0.053644492
E02006814,8283,522,0.063020645
E02006891,7477,527,0.070482814
E02006892,6474,564,0.087117702
E02002652,10846,1022,0.094228287
E02002653,8323,616,0.074011775
E02002654,7640,540,0.070680628
E02002655,8926,731,0.081895586
E02002656,5361,346,0.064540198
E02002657,7537,500,0.066339392
E02002658,6881,537,0.078040982
E02002659,11018,805,0.073062262
E02002660,6942,511,0.073609911
E02002661,7963,633,0.079492654
E02002662,7215,506,0.07013167
E02002663,6850,1710,0.249635036
E02002664,7614,352,0.046230628
E02002665,8312,698,0.083974976
E02002666,8961,2732,0.304876688
E02002667,7110,651,0.091561181
E02002668,8864,640,0.072202166
E02002669,8486,1866,0.219891586
E02002670,7871,593,0.075339855
E02002671,8365,998,0.119306635
E02002672,7373,517,0.070120711
E02002673,7916,784,0.099039919
E02002674,6905,566,0.081969587
E02002675,8464,1413,0.166942344
E02002676,7581,910,0.120036934
E02002677,8420,1197,0.14216152
E02002678,7692,781,0.101534061
E02002679,7415,511,0.068914363
E02002680,8871,1868,0.21057378
E02002681,8511,1145,0.134531782
E02002682,7953,669,0.0841192
E02006813,8220,525,0.063868613
E02002726,10273,450,0.043804147
E02002727,5894,822,0.139463862
E02002728,7754,881,0.113618777
E02002729,5946,431,0.072485705
E02002730,7599,957,0.125937623
E02002731,5941,827,0.139202155
E02002732,7588,490,0.064575646
E02002733,6052,677,0.111863847
E02002734,5146,442,0.085891955
E02002735,5354,532,0.099364961
E02002736,5872,710,0.120912807
E02002737,7426,637,0.085779693
E02002738,7161,484,0.067588326
E02002739,5974,683,0.114328758
E02002740,5604,512,0.091363312
E02002741,9200,1012,0.11
E02002742,5693,436,0.07658528
E02002743,5460,324,0.059340659
E02002744,7124,577,0.080993824
E02002745,7621,461,0.060490749
E02002746,8832,676,0.076539855
E02002747,7999,463,0.057882235
E02002748,8103,487,0.060101197
E02002749,11066,682,0.061630219
E02002750,6282,343,0.054600446
E02002751,6451,379,0.058750581
E02002752,6801,385,0.056609322
E02002753,8691,542,0.062363364
E02002754,8288,469,0.056587838
E02002755,7038,725,0.103012219
E02002756,8522,882,0.103496832
E02002757,6188,472,0.076276665
E02002758,6349,523,0.082375177
E02002759,9610,739,0.076899063
E02002760,5876,465,0.079135466
E02002761,6793,414,0.060945091
E02002762,6707,518,0.077232742
E02002763,7379,863,0.116953517
E02002764,5820,569,0.097766323
E02002765,6373,560,0.087870705
E02002766,9160,646,0.070524017
E02002767,6788,393,0.057896288
E02002768,7247,341,0.047053953
E02002769,5841,333,0.057010786
E02002770,7014,515,0.073424579
E02002771,7162,352,0.049148283
E02002772,6923,507,0.073234147
E02002773,5756,339,0.058895066
E02002774,6282,337,0.053645336
E02002775,5653,364,0.064390589
E02002776,6455,560,0.086754454
E02002777,8274,670,0.080976553
E02002778,8280,844,0.101932367
E02002779,9588,937,0.097726325
E02002780,8387,1435,0.171098128
E02002781,9885,2380,0.240768842
E02002782,6345,593,0.093459417
E02002783,10164,773,0.076052735
E02002784,10622,2872,0.270382226
E02002785,6872,1044,0.151920838
E02002786,10668,2638,0.24728159
E02002787,9075,921,0.101487603
E02002788,8921,1376,0.154242798
