MSOA01CD,NS-SeC_all_2001,NS-SeC_higher_2001,NS-SeC_higher_2001_pct
E02001214,5186,1809,0.348823756
E02001215,4370,1499,0.343020595
E02001216,5383,1998,0.371168493
E02001217,4434,1237,0.278980604
E02001218,4156,1682,0.404716073
E02001219,4257,1491,0.350246653
E02001220,4099,1440,0.351305196
E02001221,4466,1573,0.352216749
E02001222,4542,1388,0.30559225
E02001223,5112,2211,0.432511737
E02001224,4348,1398,0.321527139
E02001225,5228,2092,0.400153022
E02001226,4775,1377,0.288376963
E02001227,4270,1760,0.412177986
E02001228,3892,1622,0.416752312
E02001229,6542,1864,0.284928157
E02001230,4506,1272,0.28229028
E02001231,4496,1109,0.246663701
E02001232,5473,1026,0.187465741
E02001233,5337,944,0.176878396
E02001234,5157,816,0.15823153
E02001235,4601,1054,0.229080635
E02001236,3830,619,0.161618799
E02001237,4317,934,0.21635395
E02001238,5424,1158,0.213495575
E02001239,6413,1064,0.165912989
E02001240,4699,897,0.190891679
E02001241,5721,777,0.135815417
E02001242,4282,1025,0.239374124
E02001243,5844,1778,0.304243669
E02001244,4533,1039,0.22920803
E02001245,5310,1138,0.214312618
E02001246,4879,839,0.171961468
E02001247,4869,965,0.198192647
E02001248,6135,891,0.145232274
E02001249,4650,898,0.19311828
E02001250,4633,1309,0.282538312
E02001251,4531,1401,0.309203266
E02001252,5345,1232,0.23049579
E02001253,3882,821,0.211488923
E02001254,4266,762,0.17862166
E02001255,4448,452,0.101618705
E02001256,6342,1091,0.172027751
E02001257,6474,1154,0.178251467
E02001258,5374,1546,0.287681429
E02001259,6027,1189,0.197278912
E02001260,5577,1531,0.274520351
E02001261,5018,1027,0.204663212
E02001262,5386,1177,0.218529521
E02001263,5953,1950,0.327565933
E02001264,5737,1381,0.240718145
E02001265,5738,1517,0.264377832
E02001266,4512,1098,0.243351064
E02001267,5010,1578,0.31497006
E02001268,5165,1554,0.300871249
E02001269,5613,1551,0.276322822
E02001270,5523,2152,0.38964331
E02001271,4532,1180,0.260370697
E02001272,5700,2216,0.38877193
E02001273,5979,2702,0.451915036
E02001274,5720,2251,0.393531469
E02001275,5553,1044,0.188006483
E02001276,5404,1453,0.268874907
E02001277,5053,1200,0.237482684
E02001278,5286,2014,0.381006432
E02001279,5899,2231,0.378199695
E02001280,5306,1489,0.280625707
E02001281,5197,1932,0.371752934
E02001282,5676,2310,0.406976744
E02001283,5352,2264,0.423019432
E02001284,5037,2604,0.51697439
E02001285,5295,2648,0.500094429
E02001286,5197,2162,0.416009236
E02001287,4079,1298,0.318215249
E02001288,5409,1767,0.326677759
E02001289,7785,2348,0.301605652
E02001290,4199,1079,0.256965944
E02001291,5355,794,0.148272642
E02001292,5598,1780,0.317970704
E02001293,4599,1013,0.220265275
E02001294,5346,1133,0.211934156
E02001295,4959,536,0.108086308
E02001296,5340,382,0.071535581
E02001297,4845,759,0.156656347
E02001298,5112,598,0.116979656
E02001299,5470,1058,0.193418647
E02001300,5435,756,0.139098436
E02001301,5282,676,0.127981825
E02001302,5507,951,0.172689305
E02001303,5392,707,0.131120178
E02001304,8442,2181,0.258351102
E02001305,5911,1282,0.216883776
E02001306,5821,1112,0.191032469
E02001307,8175,2246,0.274740061
E02001308,4447,912,0.205082078
E02001309,4587,796,0.1735339
E02001310,5315,648,0.121919097
E02001311,5718,1267,0.221580972
E02001312,5230,823,0.157361377
E02001313,5262,792,0.150513113
E02001314,5759,1724,0.299357527
E02001315,5686,1568,0.275765037
E02001316,4368,658,0.150641026
E02001317,5476,1274,0.23265157
E02001318,5845,1118,0.191274594
E02001319,5289,750,0.141803744
E02001320,5514,1018,0.184620965
E02001321,5866,1453,0.247698602
E02001322,5642,1387,0.24583481
E02001323,5228,1437,0.274866106
E02001324,5567,999,0.179450332
E02001325,5763,1926,0.334200937
E02001326,5573,1583,0.284048089
E02005176,6531,1544,0.236410963
E02005177,4082,795,0.194757472
E02005178,5822,606,0.104087942
E02005179,6232,1112,0.17843389
E02005180,5346,1583,0.296109241
E02005181,4234,779,0.183986774
E02005182,4166,568,0.136341815
E02005183,4334,894,0.206275958
E02005184,3790,1125,0.296833773
E02005185,6109,821,0.134391881
E02005186,4253,1173,0.275805314
E02005187,3858,621,0.16096423
E02005188,3860,1002,0.259585492
E02005189,3801,816,0.214680347
E02005190,4851,1717,0.35394764
E02005191,6215,2263,0.364119067
E02005192,4859,1928,0.396789463
E02005193,6022,1985,0.329624709
E02005194,6028,1501,0.249004645
E02005195,5387,1529,0.283831446
E02005196,4947,1477,0.298564787
E02005197,4537,748,0.164866652
E02005198,5448,1160,0.212922173
E02005199,5488,1722,0.31377551
E02005200,4316,922,0.213623726
E02005201,5618,1163,0.207013172
E02005202,6501,1912,0.294108599
E02005203,5356,1773,0.33103062
E02005204,7322,2096,0.286260585
E02005205,4762,1390,0.291894162
E02005206,4918,1327,0.269825132
E02005207,4775,1323,0.277068063
E02005208,6877,2048,0.297804275
E02005209,5761,1599,0.27755598
E02005210,6744,2274,0.337188612
E02005211,5595,2002,0.357819482
E02005212,7907,1625,0.205514101
E02005213,7672,1805,0.235271116
E02005214,5182,1217,0.234851409
E02005215,8496,1614,0.189971751
E02005216,3771,600,0.15910899
E02005217,7428,693,0.093295638
E02005218,5316,1047,0.196952596
E02005219,6398,1702,0.266020631
E02005220,4787,1129,0.235847086
E02005221,6852,1792,0.26152948
E02005222,4339,1317,0.303526158
E02005223,5244,1444,0.275362319
E02005224,3509,790,0.225135366
E02005225,3819,1135,0.297198219
E02005226,5405,807,0.149306198
E02005227,4968,1213,0.244162641
E02005228,4040,668,0.165346535
E02005229,4263,617,0.144733756
E02005230,4660,786,0.168669528
E02005231,5737,956,0.166637615
E02005232,3608,641,0.177660754
E02005233,4314,1005,0.232962448
E02005234,4788,1153,0.240810359
E02005235,4729,1018,0.215267498
E02005236,8248,1752,0.212415131
E02005237,6363,1867,0.293415056
E02005238,4203,1027,0.244349274
E02005239,8276,1393,0.168318028
E02005240,3846,848,0.22048882
E02005241,4080,863,0.211519608
E02005242,4300,966,0.224651163
E02005243,3623,626,0.172784985
E02005244,4009,709,0.176852083
E02005245,4952,1554,0.313812601
E02005246,3541,608,0.171702909
E02005247,7319,2489,0.340073781
E02005248,4367,373,0.085413327
E02005249,6402,817,0.12761637
E02005250,5139,559,0.108776026
E02005251,4365,909,0.208247423
E02005252,6401,1382,0.215903765
E02005253,3947,1233,0.312389156
E02005254,4693,1790,0.381419135
E02005255,6745,2276,0.337435137
E02005256,4956,2094,0.42251816
E02005257,4181,845,0.20210476
E02005258,5694,1921,0.337372673
E02005259,6948,1177,0.169401267
E02005260,5246,1320,0.251620282
E02005261,5968,749,0.125502681
E02005262,4241,1673,0.394482433
E02005263,4792,715,0.149207012
E02005264,8534,1545,0.181040544
E02005265,7572,1679,0.221737982
E02005266,4591,501,0.109126552
E02005267,3758,337,0.089675359
E02005268,6022,798,0.132514115
E02005269,6018,1046,0.173811898
E02005270,4941,1602,0.324225865
E02005271,5262,1595,0.303116686
E02005272,5058,1095,0.216488731
E02005273,4155,1289,0.31022864
E02005274,4814,1604,0.333194848
E02005275,3696,950,0.257034632
E02005276,4767,1658,0.347807846
E02005277,6312,2404,0.38086185
E02005278,5208,1639,0.314708141
E02005279,6736,1565,0.232333729
E02005280,6374,1364,0.213994352
E02005281,5758,1293,0.224557138
E02005282,4937,979,0.198298562
E02005283,3681,672,0.182559087
E02005284,4191,1430,0.341207349
E02005285,4540,1578,0.347577093
E02005286,5219,1315,0.251963978
E02005287,3955,1398,0.353476612
E02005288,4517,1290,0.285587779
E02005289,4658,1616,0.346930013
E02005290,5062,1669,0.329711576
E02005291,4135,1111,0.268681983
E02005292,4130,991,0.239951574
E02005293,3722,685,0.184040838
E02005294,3912,800,0.204498978
E02005295,5371,1324,0.24650903
E02005296,4035,1275,0.31598513
E02005297,5760,1714,0.297569444
E02005298,4976,1247,0.250602894
E02005299,4450,1025,0.230337079
E02005300,3874,1207,0.311564275
E02005301,4601,1025,0.222777657
E02005302,4170,1225,0.293764988
E02005303,4272,790,0.184925094
E02005304,5976,1807,0.302376171
E02005305,5063,1386,0.273750741
E02005306,4912,1372,0.279315961
E02005307,6282,1634,0.260108246
E02005308,4978,1900,0.381679389
E02005309,6296,1810,0.287484117
E02005310,5613,1376,0.245145199
E02005311,4125,1413,0.342545455
E02005312,4614,1192,0.25834417
E02005313,6259,737,0.117750439
E02005314,4571,751,0.164296653
E02005315,5999,2248,0.374729122
E02005316,3877,532,0.1372195
E02005317,5091,529,0.103908859
E02005318,5327,1500,0.281584381
E02005319,6212,929,0.149549259
E02005320,4144,664,0.16023166
E02005321,4537,717,0.158033943
E02005322,6624,1519,0.229317633
E02005323,4937,958,0.194044967
E02005324,4366,1210,0.277141548
E02005325,6120,1598,0.261111111
E02005326,5860,1015,0.173208191
E02005327,4110,1162,0.282725061
E02005328,5289,1525,0.288334279
E02005329,5812,1278,0.219889883
E02005330,5814,1647,0.283281734
E02005331,5257,1649,0.313677002
E02005332,5803,1748,0.301223505
E02001327,5207,457,0.087766468
E02001328,6458,1206,0.186745122
E02001329,5319,471,0.088550479
E02001330,6457,930,0.144029735
E02001331,7351,943,0.128281866
E02001332,5186,532,0.10258388
E02001333,5556,949,0.170806335
E02001334,4799,346,0.072098354
E02001335,5604,1375,0.245360457
E02001336,5017,384,0.076539765
E02001337,4368,793,0.181547619
E02001338,4301,592,0.137642409
E02001339,5175,868,0.167729469
E02001340,6886,1523,0.221173395
E02001341,5212,657,0.126055257
E02001342,5581,1526,0.273427701
E02001343,5062,1412,0.27894113
E02001344,3965,901,0.227238335
E02001345,4622,1145,0.247728256
E02001346,5204,703,0.135088394
E02001347,5529,1024,0.185205281
E02001348,5309,961,0.181013374
E02001349,5474,1094,0.199853855
E02001350,5380,802,0.149070632
E02001351,6479,783,0.120851983
E02001352,4847,632,0.130389932
E02001353,5573,1666,0.298941324
E02001354,5157,618,0.119837115
E02001355,5070,689,0.135897436
E02001356,5278,494,0.093596059
E02001357,4951,482,0.09735407
E02001358,5305,667,0.125730443
E02001359,4259,955,0.22423104
E02001360,5725,543,0.094847162
E02001361,5422,758,0.139800812
E02001362,5526,914,0.165399928
E02001363,5029,571,0.11354146
E02001364,5286,529,0.100075672
E02001365,6527,932,0.142791482
E02001366,6416,1053,0.164120948
E02001367,6561,1662,0.253315043
E02001368,4692,454,0.096760443
E02001369,4490,412,0.091759465
E02001370,4049,363,0.089651766
E02001371,5335,772,0.14470478
E02001372,4405,924,0.209761635
E02001373,6267,1073,0.171214297
E02001374,5825,925,0.158798283
E02001375,5081,826,0.162566424
E02001376,5713,644,0.112725363
E02001377,7621,940,0.123343393
E02001378,5158,1048,0.203179527
E02001379,6794,1429,0.210332646
E02001380,5543,1548,0.279271153
E02001381,6806,969,0.142374376
E02001382,5314,1640,0.308618743
E02001383,4554,844,0.185331577
E02001384,7484,1013,0.135355425
E02001385,4464,575,0.128808244
E02001386,5855,641,0.109479078
E02001387,5673,2252,0.396968094
E02001388,6286,1616,0.257079224
E02001389,4965,1362,0.274320242
E02001390,5430,574,0.105709024
E02001391,4613,514,0.111424236
E02001392,4499,1479,0.32873972
E02001393,5786,2272,0.392671967
E02001394,7599,1855,0.244111067
E02001395,4393,1399,0.318461188
E02001396,5314,1060,0.19947309
E02001397,5246,1540,0.293556996
E02001398,5623,1659,0.295038236
E02001399,5404,1743,0.32253886
E02001400,4518,909,0.201195219
E02001401,5332,1302,0.244186047
E02001402,5498,1954,0.355401964
E02001403,4250,648,0.152470588
E02001404,4425,408,0.09220339
E02001405,6097,485,0.079547318
E02001406,6290,1991,0.316534181
E02001407,5003,1377,0.275234859
E02001408,4624,1272,0.275086505
E02001409,7361,1443,0.196033148
E02001410,4325,673,0.155606936
E02001411,4378,989,0.225902238
E02001412,6111,1533,0.250859107
E02001413,7870,1379,0.175222363
E02001414,4071,1387,0.34070253
E02001415,4214,916,0.217370669
E02001416,4252,430,0.101128881
E02001417,5487,882,0.160743576
E02001418,3614,686,0.189817377
E02001419,4872,558,0.11453202
E02001420,7240,1752,0.24198895
E02001421,7663,1483,0.193527339
E02001422,4008,326,0.081337325
E02001423,4515,1459,0.323145072
E02001424,8346,1250,0.149772346
E02001425,8231,1429,0.173611955
E02001426,4506,1028,0.228140257
E02001427,6785,1049,0.154605748
E02001428,4441,1492,0.335960369
E02001429,5116,1163,0.227326036
E02001430,5321,1539,0.289231347
E02001431,4827,1382,0.286306194
E02001432,5463,1229,0.224967966
E02001433,5332,1157,0.216991748
E02001434,5075,1398,0.27546798
E02001435,5422,1300,0.239763925
E02001436,6211,1693,0.272580905
E02001437,6104,2097,0.343545216
E02001438,5471,1506,0.275269603
E02001439,4356,1046,0.240128558
E02001440,4894,1727,0.352881079
E02001441,5298,2044,0.385805965
E02001442,4193,1435,0.342237062
E02001443,4464,1567,0.351030466
E02001444,4302,1317,0.306136681
E02001445,5716,1529,0.267494752
E02001446,5941,1523,0.256354149
E02001447,4645,1195,0.257265877
E02001448,5400,1409,0.260925926
E02001449,6923,1912,0.276180846
E02001450,5886,2249,0.382093102
E02001451,4933,645,0.130752078
E02001452,4763,618,0.129750157
E02001453,6350,1962,0.308976378
E02001454,5211,1162,0.222989829
E02001455,5180,1117,0.215637066
E02001456,5281,1583,0.299753835
E02001457,4861,683,0.140506069
E02001458,5681,1565,0.275479669
E02001459,4948,774,0.156426839
E02001460,5464,973,0.178074671
E02001461,5296,973,0.183723565
E02001462,5241,640,0.1221141
E02001463,4977,710,0.142656219
E02001464,5005,629,0.125674326
E02001465,5089,629,0.123599921
E02001466,6544,1041,0.159077017
E02001467,5121,1315,0.256785784
E02001468,5145,1171,0.227599611
E02001469,5454,1569,0.287678768
E02001470,6340,1755,0.27681388
E02001471,5038,838,0.166335848
E02001472,4496,954,0.212188612
E02001473,5339,1000,0.187300993
E02001474,4843,591,0.122031798
E02001475,4073,475,0.116621655
E02001476,5219,576,0.11036597
E02001477,4954,529,0.106782398
E02001478,5634,920,0.163294285
E02001479,4646,1611,0.346749892
E02001480,5130,1842,0.359064327
E02001481,5557,1404,0.25265431
E02001482,5128,604,0.117784711
E02001483,5662,1406,0.248322148
E02001484,5580,1442,0.258422939
E02001485,4290,593,0.138228438
E02001486,5635,1885,0.334516415
E02001487,5974,783,0.131067961
E02001488,5579,1362,0.244129772
E02001489,6284,2115,0.336569064
E02001490,5869,1387,0.236326461
E02001491,4565,663,0.145235487
E02001492,5092,1733,0.340337785
E02001493,4890,552,0.112883436
E02001494,5056,2087,0.412776899
E02001495,5301,993,0.187323147
E02001496,4247,1209,0.284671533
E02001497,5287,973,0.184036315
E02001498,5452,1553,0.284849596
E02001499,5003,1497,0.299220468
E02001500,5553,1741,0.313524221
E02001501,5410,1536,0.283918669
E02001502,5343,1417,0.265206813
E02001503,4968,1600,0.322061192
E02001504,5748,2084,0.362560891
E02001505,4386,965,0.22001824
E02001506,6400,2629,0.41078125
E02001507,5621,1693,0.301191959
E02001508,5701,1148,0.201368181
E02002684,6224,1154,0.185411311
E02002685,5510,963,0.17477314
E02002686,5173,526,0.101681809
E02002687,4095,619,0.151159951
E02002688,4149,626,0.15087973
E02002689,4086,932,0.228095937
E02002690,8629,1958,0.226909259
E02002691,5249,1359,0.258906458
E02002692,6333,1994,0.314858677
E02002693,4427,1137,0.25683307
E02002694,7270,2052,0.282255846
E02002695,5681,1245,0.219151558
E02002696,4414,1597,0.361803353
E02002697,5199,1554,0.298903635
E02002698,4642,1285,0.276820336
E02002699,6941,2595,0.373865437
E02002700,4189,706,0.168536644
E02002701,5756,1674,0.290826963
E02002702,6446,2131,0.330592616
E02002703,6404,2468,0.385384135
E02002704,5634,1343,0.238374157
E02002705,5726,1535,0.268075445
E02002706,5416,1441,0.266063516
E02002707,5329,1898,0.356164384
E02002708,4225,1181,0.279526627
E02002709,5567,1285,0.230824502
E02002710,5322,1604,0.301390455
E02002711,5595,2086,0.372832887
E02002712,5448,1304,0.239353891
E02002713,6338,1389,0.219154307
E02002714,5659,1343,0.237321081
E02002715,6737,2449,0.363514918
E02002716,5524,1299,0.235155684
E02002717,5247,1170,0.222984563
E02002718,5618,2216,0.394446422
E02002719,4094,1445,0.352955545
E02002720,4511,1207,0.267568167
E02002721,4189,932,0.222487467
E02002722,5987,916,0.152998163
E02002723,5627,948,0.168473432
E02002724,5660,623,0.110070671
E02002725,4254,971,0.228255759
E02002652,5014,812,0.16194655
E02002653,6008,526,0.087549933
E02002654,5126,340,0.066328521
E02002655,5424,496,0.091445428
E02002656,4338,953,0.219686491
E02002657,5563,936,0.168254539
E02002658,5309,1265,0.238274628
E02002659,7182,669,0.093149541
E02002660,4925,623,0.126497462
E02002661,5157,691,0.133992631
E02002662,5281,676,0.128006059
E02002663,5050,792,0.156831683
E02002664,5455,1251,0.229330889
E02002665,5712,1422,0.24894958
E02002666,5908,745,0.126100203
E02002667,5465,949,0.173650503
E02002668,6015,409,0.067996675
E02002669,5840,1644,0.281506849
E02002670,5100,753,0.147647059
E02002671,5401,790,0.146269209
E02002672,4920,392,0.079674797
E02002673,5769,903,0.156526261
E02002674,5109,989,0.193579957
E02002675,5047,620,0.122845255
E02002676,5485,1380,0.25159526
E02002677,5938,1426,0.240148198
E02002678,5495,939,0.170882621
E02002679,5350,1134,0.211962617
E02002680,4769,751,0.157475362
E02002681,4869,560,0.11501335
E02002682,5935,696,0.11727043
E02002683,5845,828,0.141659538
E02002726,7525,1021,0.135681063
E02002727,4071,275,0.06755097
E02002728,5295,638,0.120491029
E02002729,4212,780,0.185185185
E02002730,5144,621,0.120723173
E02002731,3935,387,0.098348158
E02002732,4931,1344,0.272561347
E02002733,4336,811,0.187038745
E02002734,3950,602,0.152405063
E02002735,3811,587,0.154027814
E02002736,3928,483,0.12296334
E02002737,5064,897,0.177132701
E02002738,5558,1059,0.190536164
E02002739,4137,707,0.170896785
E02002740,3956,465,0.117542973
E02002741,6162,1674,0.271665044
E02002742,4088,1024,0.250489237
E02002743,4082,627,0.153601176
E02002744,4577,374,0.081712912
E02002745,5326,1227,0.230379271
E02002746,5590,1383,0.247406082
E02002747,5442,1331,0.244579199
E02002748,5805,1632,0.281136951
E02002749,6829,1316,0.192707571
E02002750,4167,1058,0.253899688
E02002751,4494,1015,0.225856698
E02002752,4621,911,0.197143475
E02002753,6123,1440,0.235178834
E02002754,5137,1044,0.203231458
E02002755,4169,661,0.158551211
E02002756,4824,441,0.09141791
E02002757,4302,864,0.20083682
E02002758,4304,591,0.137314126
E02002759,6231,1482,0.237843043
E02002760,4298,1021,0.23755235
E02002761,4573,1054,0.230483271
E02002762,3947,561,0.142133266
E02002763,4337,420,0.096841134
E02002764,3959,482,0.121747916
E02002765,4251,528,0.124206069
E02002766,5758,1135,0.197117055
E02002767,5073,1182,0.232998226
E02002768,4915,1394,0.283621567
E02002769,4263,1193,0.279849871
E02002770,4646,1192,0.256564787
E02002771,4935,1341,0.271732523
