MSOA11CD,median_price_2001
W02000156,38000
W02000157,46500
W02000158,49950
W02000159,32500
W02000160,59950
W02000161,38500
W02000162,50000
W02000163,39725
W02000164,43700
W02000165,39725
W02000166,43000
W02000167,33000
W02000168,52225
W02000169,45150
W02000170,56000
W02000171,68997.5
W02000172,52575
W02000173,57000
W02000174,57750
W02000175,39000
W02000176,50850
W02000177,51376
W02000178,36997.5
W02000179,66000
W02000180,38000
W02000181,40000
W02000182,43000
W02000183,32000
W02000184,59995
W02000185,75000
W02000186,27000
W02000187,72000
W02000188,36400
W02000189,78250
W02000190,79000
W02000191,72000
W02000192,53500
W02000193,58000
W02000194,108000
W02000195,118000
W02000196,95000
W02000197,118750
W02000198,97500
W02000200,35000
W02000201,32000
W02000202,54995
W02000203,37050
W02000204,69995
W02000205,61000
W02000206,35000
W02000207,53675
W02000208,42500
W02000209,21400
W02000210,56225
W02000211,32500
W02000212,42500
W02000213,53500
W02000214,43800
W02000215,35775
W02000216,40000
W02000217,87950
W02000218,30000
W02000219,44000
W02000220,30750
W02000221,28500
W02000222,64995
W02000223,49950
W02000224,45000
W02000225,47000
W02000226,58000
W02000227,52000
W02000228,59950
W02000229,53000
W02000230,90000
W02000231,57500
W02000232,59972.5
W02000233,53475
W02000234,89995
W02000235,85500
W02000236,77500
W02000237,136000
W02000238,150000
W02000239,164000
W02000240,79950
W02000241,105000
W02000242,105000
W02000243,50750
W02000244,131000
W02000245,82500
W02000246,85000
W02000247,76200
W02000248,40500
W02000249,51475
W02000250,55950
W02000251,72125
W02000252,45250
W02000253,31800
W02000254,48250
W02000255,43500
W02000256,26250
W02000257,33115
W02000258,18500
W02000259,15500
W02000260,16000
W02000261,24000
W02000262,23000
W02000263,30000
W02000264,18000
W02000265,21000
W02000266,36250
W02000267,28000
W02000268,28750
W02000269,28750
W02000270,38950
W02000271,30176
W02000272,41000
W02000273,45000
W02000274,49950
W02000275,41500
W02000276,60000
W02000277,62500
W02000278,81000
W02000279,47875
W02000280,47975
W02000281,80712
W02000282,75000
W02000284,36000
W02000285,49950
W02000286,30000
W02000287,33000
W02000288,22750
W02000289,37250
W02000290,31750
W02000291,20000
W02000292,35950
W02000293,34975
W02000294,41950
W02000295,59997.5
W02000296,42500
W02000297,52250
W02000298,68250
W02000299,39000
W02000300,52675
W02000301,45000
W02000302,57972.5
W02000303,41000
W02000304,38000
W02000305,45957.5
W02000306,48995
W02000307,37950
W02000308,54000
W02000309,65000
W02000310,79000
W02000311,51250
W02000312,59000
W02000313,71500
W02000314,48500
W02000315,35500
W02000316,42000
W02000317,38000
W02000318,35000
W02000319,29750
W02000320,28460
W02000321,27000
W02000322,22250
W02000323,30000
W02000324,35725
W02000325,42500
W02000326,42000
W02000327,73500
W02000328,53000
W02000329,48500
W02000330,57950
W02000331,38500
W02000332,45000
W02000333,52000
W02000334,76500
W02000335,75515
W02000336,85000
W02000337,90000
W02000338,85750
W02000339,96375
W02000340,152500
W02000341,120000
W02000342,151000
W02000343,68375
W02000344,124500
W02000345,65750
W02000346,102500
W02000347,90000
W02000348,64500
W02000349,41375
W02000350,132000
W02000351,71500
W02000352,42950
W02000353,51000
W02000354,70000
W02000355,109975
W02000356,36995
W02000357,50000
W02000358,97500
W02000359,40000
W02000360,56500
W02000361,57500
W02000362,72750
W02000363,65500
W02000364,36250
W02000365,69000
W02000366,107500
W02000367,140500
W02000368,92500
W02000369,90250
W02000370,106500
W02000371,78250
W02000372,153000
W02000373,64000
W02000374,127500
W02000375,55997.5
W02000376,84725
W02000377,64000
W02000378,124000
W02000379,44750
W02000380,132000
W02000381,53750
W02000382,53000
W02000383,48000
W02000384,131500
W02000385,134750
W02000386,95750
W02000387,103425
W02000388,83025
W02000389,77950
W02000390,142750
W02000391,93000
W02000392,96500
W02000393,58250
W02000394,87000
W02000395,133000
W02000396,85000
W02000397,67500
W02000398,85250
W02000399,79475
W02000400,109950
W02000401,94950
W02000402,59950
W02000403,68950
W02000404,58000
W02000405,36250
W02000406,84500
W02000407,59950
W02000408,69100
W02000409,69225
W02000410,65000
W02000411,45000
W02000412,71000
W02000414,85000
W02000415,39000
W02000416,42500
W02000417,35000
W02000418,73500
W02000419,53000
W02000420,105372.5
W02000421,80000
W02000422,107500
W02000423,100118
