MSOA11CD,earnings_2011
W02000222,12726.76
W02000223,13758.94
W02000224,12166.19
W02000225,11449.64
W02000226,13705.13
W02000227,11053.48
W02000228,15469.17
W02000229,12139.32
W02000230,18432.56
W02000231,12880.49
W02000232,17984.9
W02000233,15377.56
W02000234,14673.47
W02000235,14474.73
W02000236,13015.63
W02000237,22423.83
W02000238,22624.11
W02000239,22556.34
W02000240,14926.35
W02000241,18494.33
W02000242,17340.54
W02000243,10980.46
W02000244,17756.55
W02000245,13056.37
W02000246,17849.54
W02000247,15856.12
W02000248,11821.35
W02000249,12220.04
W02000250,15869.43
W02000251,15051.41
W02000252,11053.85
W02000253,12148.54
W02000254,13155.73
W02000255,13241.53
W02000256,10086.42
W02000257,11486.77
W02000258,10022.42
W02000259,9921.3
W02000260,9778.93
W02000261,11729.29
W02000262,12172.99
W02000263,11203.44
W02000264,10419.49
W02000265,10004.46
W02000266,12050.38
W02000267,10079.74
W02000268,10946.39
W02000269,10081.58
W02000270,13892.98
W02000271,10713.71
W02000272,13270.22
W02000273,10459.96
W02000274,10293.69
W02000275,11950.45
W02000276,15821.73
W02000277,12893.27
W02000278,17474.57
W02000279,13532.79
W02000280,14866.39
W02000281,16779.6
W02000282,15188.01
W02000284,11023.23
W02000285,14100.12
W02000286,9352.17
W02000287,12064.77
W02000288,10217.19
W02000289,12151.24
W02000290,10082.06
W02000291,9918.56
W02000292,10057.28
W02000293,10755.5
W02000294,13320.73
W02000295,12664.84
W02000296,11188.03
W02000297,11957.66
W02000298,13556.35
W02000299,11530.61
W02000300,11984.53
W02000301,11382.14
W02000302,12590.69
W02000303,11930.25
W02000304,11982.77
W02000305,13988.07
W02000306,13154.47
W02000307,10663.83
W02000308,11865.13
W02000309,11741.28
W02000310,16388.4
W02000311,11779.19
W02000312,12623.06
W02000313,14203.7
W02000314,12105.69
W02000315,12477.08
W02000316,10734.47
W02000317,11171.22
W02000318,10509.74
W02000319,11790.79
W02000320,10902.35
W02000321,10581.64
W02000322,10767.26
W02000323,12491.21
W02000324,11433.08
W02000325,10609.23
W02000326,11380.63
W02000327,16770.94
W02000328,14352.78
W02000329,12605.41
W02000330,13478.61
W02000331,10245.21
W02000332,10852.88
W02000333,13946.41
W02000334,16460.84
W02000335,14437.62
W02000336,17305.8
W02000337,12511.11
W02000338,16616.14
W02000339,14031.06
W02000340,19295.97
W02000341,17788.24
W02000342,20395.99
W02000343,14165.78
W02000344,19749.49
W02000345,12769.08
W02000346,18798.81
W02000347,18732.03
W02000348,14876.36
W02000349,10445.14
W02000350,17751.72
W02000351,13502.56
W02000352,13047.21
W02000353,14407.3
W02000354,13386.21
W02000355,18433.77
W02000356,9938.57
W02000357,12513.33
W02000358,19832.66
W02000359,10066.77
W02000360,14610.25
W02000361,11690.42
W02000362,18315.58
W02000363,13182.55
W02000364,9255.7
W02000365,11743.12
W02000366,18701.58
W02000367,23813.52
W02000368,21101.14
W02000369,21234.62
W02000370,19550.82
W02000371,12946.92
W02000372,20956.25
W02000373,11862.4
W02000374,22267.65
W02000375,13660.18
W02000376,17083.57
W02000377,15389.03
W02000378,19889.79
W02000379,11052.53
W02000380,22636.05
W02000381,11750.17
W02000382,10285.85
W02000383,13139.56
W02000384,22130.28
W02000385,20689.81
W02000386,18375.37
W02000387,18334.12
W02000388,13744.24
W02000389,11920.17
W02000390,18458.78
W02000391,14935.37
W02000392,19154.09
W02000393,13090.99
W02000394,12919.15
W02000395,18751.1
W02000396,14880.14
W02000397,12382.76
W02000398,11734.38
W02000399,14061.27
W02000400,22391.33
W02000401,18288.01
W02000402,11201.63
W02000403,11706.27
W02000404,11928.43
W02000405,9315.3
W02000406,14810.51
W02000407,10366.64
W02000408,11070.22
W02000409,12942.52
W02000410,11075.88
W02000411,11140.56
W02000412,12032.62
W02000414,17712.77
W02000415,9396.9
W02000416,11274.68
W02000417,10167.1
W02000418,13457.93
W02000419,12594.88
W02000420,18155.41
W02000421,16198.55
W02000422,22767.88
W02000423,11599.18
