MSOA11CD,median_price_2011
W02000024,128250
W02000025,125000
W02000026,150000
W02000001,121500
W02000002,167000
W02000003,84250
W02000004,160000
W02000005,181250
W02000006,145000
W02000007,145000
W02000008,150000
W02000009,130750
W02000284,70000
W02000285,110000
W02000286,86500
W02000287,103000
W02000288,59000
W02000289,108750
W02000415,72500
W02000336,150000
W02000337,148500
W02000338,196498
W02000339,202000
W02000340,287500
W02000341,223500
W02000342,290000
W02000343,143500
W02000344,257500
W02000345,127500
W02000346,180000
W02000200,90500
W02000201,86500
W02000202,122750
W02000203,80500
W02000204,135500
W02000205,116500
W02000206,75000
W02000207,121500
W02000208,105000
W02000209,58000
W02000210,125000
W02000211,70000
W02000212,91000
W02000213,107500
W02000214,77500
W02000215,89995
W02000216,77000
W02000217,110000
W02000417,89995
W02000347,163000
W02000348,121000
W02000349,92290
W02000350,219000
W02000351,112000
W02000352,91500
W02000353,106250
W02000354,127500
W02000355,165000
W02000356,75000
W02000357,101000
W02000358,193000
W02000359,85500
W02000360,118500
W02000361,124500
W02000362,148500
W02000363,118500
W02000364,95000
W02000365,125000
W02000366,197000
W02000126,162250
W02000127,161250
W02000128,210000
W02000129,152750
W02000130,120000
W02000131,125750
W02000132,170000
W02000133,150000
W02000134,152500
W02000135,120000
W02000136,190000
W02000137,104000
W02000138,115000
W02000139,165000
W02000140,150000
W02000141,190000
W02000097,167500
W02000098,159475
W02000099,110000
W02000100,123500
W02000101,182500
W02000102,150000
W02000103,169000
W02000104,121000
W02000105,99000
W02000106,146000
W02000107,170000
W02000108,149000
W02000109,140500
W02000110,156750
W02000111,205000
W02000113,163000
W02000114,240000
W02000414,193000
W02000416,103500
W02000252,92500
W02000253,80000
W02000254,75000
W02000255,147500
W02000256,65750
W02000257,68000
W02000258,47500
W02000259,47000
W02000260,48000
W02000261,62250
W02000262,61500
W02000263,78750
W02000264,45000
W02000265,65000
W02000266,87750
W02000267,69000
W02000268,63500
W02000269,60000
W02000270,86000
W02000271,70000
W02000272,81250
W02000273,89975
W02000274,97000
W02000275,97500
W02000276,119000
W02000277,116000
W02000278,160000
W02000279,100750
W02000280,135000
W02000281,145000
W02000282,145000
W02000168,135995
W02000169,102610
W02000170,118250
W02000171,135995
W02000172,113000
W02000173,148000
W02000174,122000
W02000175,80000
W02000176,110000
W02000177,105000
W02000178,81000
W02000179,120000
W02000180,73750
W02000181,104998
W02000182,81500
W02000183,77500
W02000184,111000
W02000185,166250
W02000186,65000
W02000187,149000
W02000188,109000
W02000189,160000
W02000190,162500
W02000191,150000
W02000192,129000
W02000193,124550
W02000194,225000
W02000195,205000
W02000196,177000
W02000197,250000
W02000198,249950
W02000323,82000
W02000324,92750
W02000325,95500
W02000326,100000
W02000327,142500
W02000328,140000
W02000329,105000
W02000330,117378
W02000331,84775
W02000332,105000
W02000333,105000
W02000334,128500
W02000335,176498
W02000237,260000
W02000238,291000
W02000239,300500
W02000240,168000
W02000241,185000
W02000242,181500
W02000243,121500
W02000244,235000
W02000245,129975
W02000246,164250
W02000247,173250
W02000248,100000
W02000249,122500
W02000250,145000
W02000251,153000
W02000080,131500
W02000081,125000
W02000082,117500
W02000083,146500
W02000084,141500
W02000085,147500
W02000086,120000
W02000087,110000
W02000088,124995
W02000089,105000
W02000090,114000
W02000091,126950
W02000092,90000
W02000093,150975
W02000094,115000
W02000095,171950
W02000096,121100
W02000420,184500
