MSOA01CD,space_all_2001,space_vacant_2001,space_vacant_2001_pct
E02001272,3400,60,0.017647059
E02001273,4060,143,0.035221675
E02001274,3194,53,0.016593613
E02001275,3435,80,0.023289665
E02001276,3274,55,0.016799023
E02001277,3220,142,0.044099379
E02001278,3006,58,0.019294744
E02001279,3177,73,0.022977652
E02001280,3290,58,0.017629179
E02001281,3027,71,0.023455567
E02001282,3512,120,0.034168565
E02001283,3352,134,0.039976134
E02001284,3081,120,0.038948393
E02001285,3342,174,0.052064632
E02001286,3073,97,0.031565246
E02001287,2299,43,0.018703784
E02001288,3086,71,0.023007129
E02001289,4207,78,0.018540528
E02001290,2438,74,0.030352748
E02001291,3136,85,0.027104592
E02001292,3357,65,0.019362526
E02001293,2511,79,0.031461569
E02001294,3169,41,0.012937835
E02001295,3583,115,0.032096009
E02001296,3408,65,0.01907277
E02001297,2962,96,0.032410533
E02001298,3211,150,0.046714419
E02001299,3272,126,0.038508557
E02001300,3292,76,0.02308627
E02001301,3458,134,0.038750723
E02001302,3178,62,0.019509125
E02001303,3467,196,0.056533026
E02001304,4933,119,0.024123252
E02001305,3133,67,0.021385254
E02001306,3011,46,0.015277317
E02001307,3940,40,0.010152284
E02001308,2611,72,0.027575642
E02001309,2886,69,0.023908524
E02001310,3259,173,0.053083768
E02001311,3507,152,0.043341888
E02001312,2865,148,0.051657941
E02001313,3305,219,0.066263238
E02001314,2958,38,0.012846518
E02001315,3196,86,0.026908636
E02001316,2965,201,0.067790894
E02001317,3404,183,0.053760282
E02001318,3299,57,0.017277963
E02001319,3292,199,0.060449575
E02001320,3396,119,0.035041225
E02001321,3173,86,0.027103687
E02001322,3183,100,0.031416902
E02001323,3171,82,0.02585935
E02001324,3278,103,0.031421599
E02001325,3155,42,0.013312203
E02001326,3184,85,0.02669598
E02005176,3699,78,0.02108678
E02005177,2569,120,0.046710782
E02005178,3846,702,0.182527301
E02005179,4169,291,0.069800911
E02005180,2943,47,0.015970099
E02005181,2826,159,0.05626327
E02005182,2955,231,0.078172589
E02005183,2770,84,0.03032491
E02005184,2170,63,0.029032258
E02005185,4676,763,0.163173653
E02005186,2306,71,0.030789245
E02005187,2737,329,0.120204604
E02005188,2135,67,0.031381733
E02005189,2318,55,0.023727351
E02005190,2675,80,0.029906542
E02005191,3445,86,0.024963716
E02005192,2639,66,0.025009473
E02005193,3265,61,0.018683002
E02005194,3620,119,0.032872928
E02005195,2365,79,0.033403805
E02005196,2742,44,0.016046681
E02005197,2912,114,0.039148352
E02005198,3528,167,0.047335601
E02005199,3034,81,0.026697429
E02005200,2772,126,0.045454545
E02005201,3179,110,0.034602076
E02005202,3818,97,0.025405972
E02005203,2961,192,0.064842958
E02005204,4380,139,0.03173516
E02005205,2476,75,0.030290792
E02005206,3184,116,0.036432161
E02005207,3351,119,0.035511788
E02005208,5372,502,0.093447506
E02005209,3575,160,0.044755245
E02005210,4872,237,0.04864532
E02005211,4005,267,0.066666667
E02005212,4980,278,0.055823293
E02005213,4615,276,0.059804984
E02005214,3159,186,0.058879392
E02005215,5704,452,0.079242637
E02005216,2374,127,0.053496209
E02005217,4468,452,0.101163832
E02005218,3355,150,0.044709389
E02005219,3814,216,0.056633456
E02005220,2702,58,0.021465581
E02005221,4340,219,0.050460829
E02005222,2519,117,0.046447003
E02005223,3222,116,0.036002483
E02005224,2723,194,0.07124495
E02005225,2330,65,0.027896996
E02005226,4015,341,0.084931507
E02005227,3193,87,0.027247103
E02005228,2596,142,0.054699538
E02005229,3271,443,0.135432589
E02005230,3161,117,0.037013603
E02005231,3724,187,0.050214823
E02005232,2196,71,0.032331512
E02005233,2258,81,0.035872453
E02005234,2898,154,0.053140097
E02005235,2352,100,0.042517007
E02005236,5232,270,0.051605505
E02005237,3766,135,0.035847053
E02005238,2519,47,0.018658198
E02005239,2544,134,0.052672956
E02005240,2424,100,0.041254125
E02005241,2538,118,0.046493302
E02005242,2585,135,0.052224371
E02005243,2530,135,0.053359684
E02005244,2449,113,0.046141282
E02005245,2890,122,0.042214533
E02005246,2320,155,0.066810345
E02005247,4360,127,0.02912844
E02005248,2780,275,0.098920863
E02005249,4381,407,0.092901164
E02005250,3042,408,0.134122288
E02005251,2443,98,0.040114613
E02005252,3714,303,0.081583199
E02005253,2053,41,0.019970774
E02005254,2467,47,0.01905148
E02005255,3827,60,0.015678077
E02005256,2734,35,0.012801756
E02005257,2860,115,0.04020979
E02005258,3260,108,0.033128834
E02005259,4093,73,0.017835329
E02005260,2946,60,0.020366599
E02005261,3593,61,0.016977456
E02005262,2480,71,0.028629032
E02005263,2707,126,0.046545992
E02005264,4752,189,0.039772727
E02005265,4673,83,0.017761609
E02005266,2870,200,0.069686411
E02005267,2261,168,0.074303406
E02005268,3485,257,0.07374462
E02005269,3915,312,0.079693487
E02005270,2850,216,0.075789474
E02005271,3246,121,0.037276648
E02005272,3281,117,0.03565986
E02005273,2329,92,0.039501932
E02005274,2887,135,0.046761344
E02005275,2255,75,0.033259424
E02005276,2695,91,0.033766234
E02005277,3671,157,0.042767638
E02005278,2977,143,0.048034934
E02005279,4202,256,0.06092337
E02005280,4121,359,0.087114778
E02005281,3540,163,0.046045198
E02005282,3152,149,0.047271574
E02005283,2364,165,0.069796954
E02005284,2406,65,0.027015794
E02005285,2663,74,0.027788209
E02005286,3158,97,0.030715643
E02005287,2210,40,0.018099548
E02005288,2548,43,0.016875981
E02005289,2668,84,0.031484258
E02005290,2878,66,0.022932592
E02005291,2384,53,0.022231544
E02005292,2751,88,0.031988368
E02005293,2299,29,0.01261418
E02005294,2227,58,0.026044005
E02005295,3007,71,0.023611573
E02005296,2278,29,0.012730465
E02005297,3257,55,0.016886706
E02005298,2729,54,0.019787468
E02005299,2705,93,0.034380776
E02005300,2044,27,0.013209393
E02005301,2835,103,0.03633157
E02005302,2262,46,0.020335986
E02005303,2659,74,0.027830011
E02005304,3322,99,0.029801325
E02005305,3257,470,0.144304575
E02005306,2852,92,0.032258065
E02005307,3475,89,0.025611511
E02005308,2771,77,0.027787802
E02005309,3572,59,0.016517357
E02005310,3011,107,0.035536367
E02005311,2295,61,0.026579521
E02005312,2469,35,0.01417578
E02005313,3653,117,0.03202847
E02005314,2837,54,0.019034191
E02005315,3315,61,0.018401207
E02005316,2303,125,0.05427703
E02005317,3107,131,0.042162858
E02005318,3032,108,0.035620053
E02005319,4351,225,0.05171225
E02005320,2390,71,0.029707113
E02005321,2727,92,0.033736707
E02005322,4357,166,0.03809961
E02005323,2913,94,0.032269138
E02005324,2169,83,0.038266482
E02005325,3744,88,0.023504274
E02005326,4161,196,0.047104062
E02005327,2232,80,0.035842294
E02005328,3375,107,0.031703704
E02005329,3791,119,0.031390135
E02005330,3552,81,0.022804054
E02005331,3496,99,0.028318078
E02005332,3640,102,0.028021978
E02001327,2796,33,0.011802575
E02001328,3369,47,0.013950727
E02001329,3572,223,0.062430011
E02001330,3748,72,0.019210245
E02001331,4261,105,0.024642103
E02001332,3197,88,0.027525805
E02001333,3633,90,0.024772915
E02001334,3067,82,0.026736224
E02001335,3115,65,0.020866774
E02001336,3182,149,0.046825896
E02001337,2419,31,0.012815213
E02001338,2489,70,0.028123744
E02001339,2972,57,0.019179004
E02001340,3758,67,0.017828632
E02001341,3221,85,0.02638932
E02001342,2839,30,0.010567101
E02001343,2652,36,0.013574661
E02001344,2336,53,0.022688356
E02001345,2360,8,0.003389831
E02001346,3192,234,0.073308271
E02001347,3304,105,0.031779661
E02001348,3104,61,0.019652062
E02001349,3045,59,0.019376026
E02001350,3505,140,0.039942939
E02001351,3712,115,0.030980603
E02001352,2547,8,0.00314095
E02001353,3048,33,0.010826772
E02001354,3157,48,0.015204308
E02001355,3282,165,0.050274223
E02001356,3231,110,0.034045187
E02001357,2945,54,0.018336163
E02001358,3551,181,0.050971557
E02001359,2264,44,0.019434629
E02001360,3993,296,0.074129727
E02001361,3411,175,0.051304603
E02001362,3273,93,0.028414299
E02001363,3296,109,0.033070388
E02001364,3723,281,0.075476766
E02001365,4219,296,0.070158805
E02001366,4038,173,0.042842992
E02001367,3786,89,0.02350766
E02001368,3385,196,0.057902511
E02001369,2953,83,0.02810701
E02001370,3344,470,0.140550239
E02001371,3255,61,0.018740399
E02001372,2658,66,0.0248307
E02001373,3907,186,0.047606859
E02001374,4178,532,0.127333652
E02001375,3223,37,0.011479988
E02001376,4014,455,0.113353264
E02001377,4197,412,0.098165356
E02001378,3345,156,0.046636771
E02001379,3139,233,0.074227461
E02001380,3076,60,0.019505852
E02001381,4518,379,0.083886676
E02001382,2890,39,0.01349481
E02001383,3073,216,0.070289619
E02001384,3762,246,0.06539075
E02001385,3270,367,0.112232416
E02001386,4078,194,0.047572339
E02001387,3125,88,0.02816
E02001388,2977,106,0.035606315
E02001389,3897,367,0.094175006
E02001390,3831,264,0.068911511
E02001391,2553,21,0.008225617
E02001392,2622,43,0.016399695
E02001393,2849,67,0.023517024
E02001394,3946,252,0.063862139
E02001395,2549,51,0.020007846
E02001396,3380,164,0.04852071
E02001397,3760,229,0.060904255
E02001398,3369,118,0.03502523
E02001399,2899,50,0.017247327
E02001400,2791,71,0.025438911
E02001401,3059,37,0.012095456
E02001402,3367,184,0.054648055
E02001403,3034,300,0.098879367
E02001404,2815,78,0.027708703
E02001405,4288,432,0.100746269
E02001406,3562,78,0.02189781
E02001407,2666,54,0.020255064
E02001408,2426,53,0.021846661
E02001409,4473,136,0.03040465
E02001410,2527,79,0.031262366
E02001411,2438,68,0.027891715
E02001412,3727,121,0.03246579
E02001413,4237,98,0.023129573
E02001414,2214,32,0.014453478
E02001415,2627,98,0.037304911
E02001416,2638,96,0.036391205
E02001417,3796,231,0.06085353
E02001418,2379,103,0.043295502
E02001419,3322,193,0.058097532
E02001420,4422,299,0.067616463
E02001421,4647,183,0.039380245
E02001422,2456,105,0.042752443
E02001423,2583,84,0.032520325
E02001424,4959,257,0.051824965
E02001425,4632,150,0.03238342
E02001426,2507,42,0.016753091
E02001427,3883,163,0.041977852
E02001428,2328,29,0.012457045
E02001429,3199,68,0.021256643
E02001430,3102,79,0.02546744
E02001431,3713,217,0.058443307
E02001432,4586,526,0.114696904
E02001433,3168,72,0.022727273
E02001434,2831,59,0.020840692
E02001435,3472,131,0.037730415
E02001436,3553,80,0.022516184
E02001437,4208,179,0.042538023
E02001438,3156,73,0.023130545
E02001439,2826,85,0.030077849
E02001440,2690,43,0.01598513
E02001441,2823,49,0.017357421
E02001442,2579,49,0.018999612
E02001443,2368,36,0.015202703
E02001444,2471,43,0.017401862
E02001445,2957,30,0.010145418
E02001446,2958,34,0.011494253
E02001447,2634,100,0.037965072
E02001448,2822,35,0.012402551
E02001449,3906,40,0.010240655
E02001450,3513,60,0.017079419
E02001451,2908,79,0.027166437
E02001452,2967,51,0.01718908
E02001453,3551,51,0.014362152
E02001454,2739,30,0.010952903
E02001455,2874,52,0.01809325
E02001456,3118,77,0.024695318
E02001457,3089,199,0.064422143
E02001458,3291,141,0.04284412
E02001459,2728,46,0.01686217
E02001460,3745,97,0.025901202
E02001461,3070,120,0.039087948
E02001462,3411,186,0.054529464
E02001463,2947,109,0.036986766
E02001464,3345,297,0.088789238
E02001465,3698,166,0.044889129
E02001466,3840,220,0.057291667
E02001467,3580,193,0.053910615
E02001468,3257,222,0.068160884
E02001469,3486,111,0.031841652
E02001470,3511,107,0.030475648
E02001471,3407,247,0.072497799
E02001472,2702,99,0.036639526
E02001473,3265,109,0.03338438
E02001474,3486,242,0.069420539
E02001475,2865,84,0.029319372
E02001476,3448,267,0.077436195
E02001477,3480,225,0.064655172
E02001478,3430,55,0.016034985
E02001479,2598,67,0.025789069
E02001480,3335,155,0.046476762
E02001481,3267,138,0.042240588
E02001482,4068,395,0.097099312
E02001483,3180,56,0.017610063
E02001484,3436,108,0.031431898
E02001485,2690,158,0.058736059
E02001486,4125,326,0.079030303
E02001487,4162,257,0.061749159
E02001488,3641,216,0.059324361
E02001489,3677,45,0.012238238
E02001490,3056,30,0.009816754
E02001491,3128,79,0.025255754
E02001492,3656,211,0.057713348
E02001493,3639,337,0.092607859
E02001494,3001,87,0.028990337
E02001495,3219,93,0.02889096
E02001496,2454,62,0.025264874
E02001497,3544,173,0.048814898
E02001498,3097,88,0.028414595
E02001499,2940,53,0.018027211
E02001500,3241,69,0.021289725
E02001501,3266,66,0.020208206
E02001502,3481,121,0.034760126
E02001503,3425,124,0.03620438
E02001504,3021,51,0.016881827
E02001505,2761,90,0.032596885
E02001506,3780,124,0.032804233
E02001507,2994,45,0.01503006
E02001508,3421,90,0.026308097
E02002684,4135,141,0.034099154
E02002685,3820,228,0.059685864
E02002686,3609,130,0.036021058
E02002687,2897,343,0.118398343
E02002688,2925,438,0.14974359
E02002689,2421,136,0.056175134
E02002690,5439,233,0.042838757
E02002691,3198,193,0.060350219
E02002692,3196,87,0.027221527
E02002693,2651,171,0.064503961
E02002694,4409,138,0.031299614
E02002695,3717,193,0.051923594
E02002696,2403,81,0.033707865
E02002697,2893,67,0.02315935
E02002698,2726,44,0.016140866
E02002699,3915,86,0.021966794
E02002700,2775,55,0.01981982
E02002701,3147,92,0.029234191
E02002702,4429,201,0.045382705
E02002703,3419,46,0.013454226
E02002704,3107,89,0.028644995
E02002705,2755,43,0.015607985
E02002706,3047,88,0.028880866
E02002707,2773,66,0.023800938
E02002708,2827,72,0.025468695
E02002709,2984,76,0.025469169
E02002710,3125,50,0.016
E02002711,3179,69,0.021704939
E02002712,3140,93,0.029617834
E02002713,3556,64,0.01799775
E02002714,3140,126,0.040127389
E02002715,3874,98,0.025296851
E02002716,3054,87,0.02848723
E02002717,3507,131,0.037353864
E02002718,3238,90,0.027794935
E02002719,2362,119,0.050381033
E02002720,2517,89,0.035359555
E02002721,2553,105,0.041128085
E02002722,3907,267,0.068338879
E02002723,3600,200,0.055555556
E02002724,3825,300,0.078431373
E02002725,2437,122,0.050061551
E02002652,3127,331,0.105852255
E02002653,3826,273,0.071353894
E02002654,3548,318,0.089627959
E02002655,3310,166,0.050151057
E02002656,2589,70,0.027037466
E02002657,2905,25,0.008605852
E02002658,2965,52,0.017537943
E02002659,4690,167,0.035607676
E02002660,3177,116,0.036512433
E02002661,3333,105,0.03150315
E02002662,3666,125,0.034097109
E02002663,2400,281,0.117083333
E02002664,2851,42,0.014731673
E02002665,3272,78,0.023838631
E02002666,3460,322,0.093063584
E02002667,3382,182,0.053814311
E02002668,4255,159,0.037367803
E02002669,3652,336,0.092004381
E02002670,3612,78,0.021594684
E02002671,3063,203,0.066274894
E02002672,3174,233,0.073408948
E02002673,3482,239,0.068638713
E02002674,3311,92,0.027786167
E02002675,3789,414,0.109263658
E02002676,3665,317,0.086493861
E02002677,4237,335,0.079065376
E02002678,3688,412,0.111713666
E02002679,3378,89,0.026346951
E02002680,4021,473,0.11763243
E02002681,3970,850,0.214105793
E02002682,4249,571,0.134384561
E02002683,3796,101,0.026606955
E02002726,4432,149,0.033619134
E02002727,3292,224,0.068043742
E02002728,3783,226,0.059740946
E02002729,2499,80,0.032012805
E02002730,3272,239,0.07304401
E02002731,2543,172,0.06763665
E02002732,2769,75,0.02708559
E02002733,2816,127,0.045099432
E02002734,2473,145,0.058633239
E02002735,2326,109,0.046861565
E02002736,2512,204,0.081210191
E02002737,2999,95,0.031677226
E02002738,3062,54,0.017635532
E02002739,2873,106,0.036895231
E02002740,2514,101,0.04017502
E02002741,3695,178,0.048173207
E02002742,2494,124,0.049719326
E02002743,2662,43,0.016153268
E02002744,2949,166,0.056290268
E02002745,3369,293,0.086969427
E02002746,3347,69,0.020615477
E02002747,3166,82,0.02590019
E02002748,3360,92,0.027380952
E02002749,4187,190,0.045378553
E02002750,2387,114,0.047758693
E02002751,2673,121,0.04526749
E02002752,2729,116,0.042506413
E02002753,3823,113,0.029557939
E02002754,3096,118,0.038113695
E02002755,2672,127,0.04752994
E02002756,3253,268,0.08238549
E02002757,2549,114,0.044723421
E02002758,2703,104,0.038475768
E02002759,3871,157,0.040557995
E02002760,2507,73,0.029118468
E02002761,2688,84,0.03125
E02002762,2675,61,0.022803738
E02002763,2883,99,0.03433923
E02002764,2378,132,0.055508831
E02002765,2633,61,0.02316749
E02002766,3236,66,0.02039555
E02002767,2847,59,0.020723569
E02002768,2858,77,0.026941917
E02002769,2504,69,0.027555911
E02002770,2627,176,0.066996574
E02002771,2814,80,0.028429282
E02002772,2652,117,0.044117647
E02002773,2619,45,0.017182131
E02002774,2630,35,0.013307985
E02002775,2518,58,0.023034154
E02002776,2719,47,0.017285767
E02002777,3198,79,0.024702939
E02002778,3422,159,0.046464056
E02002779,4115,93,0.022600243
E02002780,3411,107,0.0313691
E02002781,3542,124,0.03500847
E02002782,2475,80,0.032323232
E02002783,3820,60,0.015706806
E02002784,4706,311,0.066085848
E02002785,2648,46,0.017371601
E02002786,3505,115,0.032810271
E02002787,4163,124,0.029786212
E02002788,3712,179,0.048221983
E02002789,3909,111,0.028396009
E02002790,4370,243,0.055606407
E02002791,2638,69,0.026156179
E02002792,3026,67,0.022141441
E02002793,4001,62,0.015496126
E02002794,2192,84,0.038321168
E02002795,3407,63,0.018491341
E02005742,3275,259,0.079083969
E02005743,2545,379,0.14891945
E02005744,3374,303,0.089804386
E02005745,2164,117,0.054066543
E02005746,2943,123,0.041794088
E02005747,3012,149,0.049468792
E02005748,3055,212,0.069394435
E02005749,4000,146,0.0365
E02005750,3342,143,0.042788749
E02005751,3783,125,0.033042559
E02005752,2830,151,0.05335689
E02005753,5215,129,0.024736337
E02005754,3131,87,0.02778665
E02005755,2649,97,0.036617592
E02005756,2567,243,0.094663031
E02005757,3493,196,0.056112224
E02005758,3358,197,0.058665873
E02005759,3558,127,0.03569421
E02005760,2389,132,0.055253244
E02005761,2344,160,0.068259386
E02005762,2150,126,0.058604651
E02005763,2508,161,0.064194577
E02005764,4458,135,0.030282638
